wavelength	flux	var	error
2.801000e+03	4.581677e+01	4.459110e+02	2.111660e+01
2.802000e+03	3.857584e+01	4.457067e+02	2.111177e+01
2.803000e+03	2.548506e+01	4.476170e+02	2.115696e+01
2.804000e+03	1.397691e+01	4.439557e+02	2.107026e+01
2.805000e+03	1.331169e+00	4.424963e+02	2.103560e+01
2.806000e+03	1.831133e+01	4.506961e+02	2.122960e+01
2.807000e+03	5.246853e+01	4.741590e+02	2.177519e+01
2.808000e+03	4.136671e+01	4.737704e+02	2.176627e+01
2.809000e+03	2.874027e+01	4.783692e+02	2.187165e+01
2.810000e+03	1.774488e+01	4.779950e+02	2.186310e+01
2.811000e+03	-5.239396e+00	4.642687e+02	2.154689e+01
2.812000e+03	1.793670e+01	4.904637e+02	2.214641e+01
2.813000e+03	3.038742e+01	5.002967e+02	2.236731e+01
2.814000e+03	4.028979e+01	5.095396e+02	2.257298e+01
2.815000e+03	2.134558e+01	5.059805e+02	2.249401e+01
2.816000e+03	2.598985e+01	5.178101e+02	2.275544e+01
2.817000e+03	2.523144e+01	5.198156e+02	2.279946e+01
2.818000e+03	-8.609355e+00	5.010156e+02	2.238338e+01
2.819000e+03	-1.219425e+01	5.116614e+02	2.261993e+01
2.820000e+03	-8.762603e+00	5.146883e+02	2.268674e+01
2.821000e+03	4.632024e+01	5.616383e+02	2.369891e+01
2.822000e+03	4.129340e+01	5.557001e+02	2.357329e+01
2.823000e+03	3.011296e+01	5.636662e+02	2.374165e+01
2.824000e+03	3.636512e+01	5.823345e+02	2.413161e+01
2.825000e+03	1.590928e+01	5.582293e+02	2.362688e+01
2.826000e+03	-7.744206e-01	5.581889e+02	2.362602e+01
2.827000e+03	8.053299e-01	5.705908e+02	2.388704e+01
2.828000e+03	2.619183e+01	5.996615e+02	2.448799e+01
2.829000e+03	1.541251e+01	5.975806e+02	2.444546e+01
2.830000e+03	1.205886e+01	5.960027e+02	2.441317e+01
2.831000e+03	3.217403e+01	6.072940e+02	2.464334e+01
2.832000e+03	1.447673e+01	6.085463e+02	2.466873e+01
2.833000e+03	2.838661e+01	6.300690e+02	2.510117e+01
2.834000e+03	1.655488e+01	6.330907e+02	2.516129e+01
2.835000e+03	1.136870e+01	6.407055e+02	2.531216e+01
2.836000e+03	1.711778e+01	6.540774e+02	2.557494e+01
2.837000e+03	1.921185e+01	6.536968e+02	2.556750e+01
2.838000e+03	1.260052e-01	6.491570e+02	2.547856e+01
2.839000e+03	1.482153e+00	6.609908e+02	2.570974e+01
2.840000e+03	1.626225e+01	6.700334e+02	2.588500e+01
2.841000e+03	2.401854e+01	6.848526e+02	2.616969e+01
2.842000e+03	-1.953150e+00	6.709030e+02	2.590179e+01
2.843000e+03	4.673536e+01	7.200401e+02	2.683356e+01
2.844000e+03	5.354660e+01	7.354488e+02	2.711916e+01
2.845000e+03	2.997254e+01	7.252592e+02	2.693064e+01
2.846000e+03	4.942213e+01	7.337919e+02	2.708859e+01
2.847000e+03	5.472302e+01	7.546676e+02	2.747121e+01
2.848000e+03	5.451628e+01	7.736569e+02	2.781469e+01
2.849000e+03	-3.210625e+00	7.256084e+02	2.693712e+01
2.850000e+03	-2.916238e+00	7.342270e+02	2.709662e+01
2.851000e+03	-1.824082e+01	7.288823e+02	2.699782e+01
2.852000e+03	4.052130e-02	7.458818e+02	2.731084e+01
2.853000e+03	-8.573154e-01	7.599272e+02	2.756678e+01
2.854000e+03	5.283520e+00	7.652264e+02	2.766273e+01
2.855000e+03	2.239360e+01	7.889482e+02	2.808822e+01
2.856000e+03	9.875374e+00	7.791386e+02	2.791305e+01
2.857000e+03	5.951832e+00	7.848855e+02	2.801581e+01
2.858000e+03	1.211217e+00	7.857039e+02	2.803041e+01
2.859000e+03	4.385206e+01	8.286585e+02	2.878643e+01
2.860000e+03	5.858576e+01	8.420215e+02	2.901761e+01
2.861000e+03	5.619644e+01	8.593555e+02	2.931477e+01
2.862000e+03	4.584269e+01	8.443818e+02	2.905825e+01
2.863000e+03	5.294069e+01	8.626373e+02	2.937069e+01
2.864000e+03	3.969121e+01	8.503801e+02	2.916128e+01
2.865000e+03	3.062532e+01	8.609027e+02	2.934114e+01
2.866000e+03	9.053129e+01	8.942316e+02	2.990371e+01
2.867000e+03	8.656228e+01	1.299148e+03	3.604370e+01
2.868000e+03	8.259299e+01	4.885000e+03	6.989277e+01
2.869000e+03	7.862435e+01	8.456222e+03	9.195772e+01
2.870000e+03	7.465532e+01	8.457144e+03	9.196273e+01
2.871000e+03	7.068623e+01	5.793121e+03	7.611256e+01
2.872000e+03	6.671767e+01	5.468561e+03	7.394972e+01
2.873000e+03	6.274863e+01	6.438858e+03	8.024250e+01
2.874000e+03	5.877973e+01	7.337298e+03	8.565803e+01
2.875000e+03	5.481128e+01	7.488624e+03	8.653684e+01
2.876000e+03	5.084282e+01	4.149846e+03	6.441930e+01
2.877000e+03	4.687406e+01	1.474146e+03	3.839461e+01
2.878000e+03	4.290510e+01	9.772336e+02	3.126074e+01
2.879000e+03	3.893675e+01	9.571221e+02	3.093739e+01
2.880000e+03	3.496798e+01	9.771037e+02	3.125866e+01
2.881000e+03	2.226706e+00	9.491060e+02	3.080756e+01
2.882000e+03	3.158518e+01	9.745859e+02	3.121836e+01
2.883000e+03	2.467488e+01	9.818066e+02	3.133379e+01
2.884000e+03	3.661839e+01	1.010645e+03	3.179064e+01
2.885000e+03	1.019454e+01	9.922466e+02	3.149995e+01
2.886000e+03	8.988511e+01	1.057086e+03	3.251287e+01
2.887000e+03	6.180223e+01	1.055951e+03	3.249540e+01
2.888000e+03	2.454215e+01	1.035249e+03	3.217529e+01
2.889000e+03	2.215118e+01	1.008766e+03	3.176108e+01
2.890000e+03	2.162187e+01	1.043446e+03	3.230241e+01
2.891000e+03	2.109255e+01	1.267836e+03	3.560668e+01
2.892000e+03	2.056318e+01	3.374470e+03	5.809019e+01
2.893000e+03	2.003389e+01	1.495418e+04	1.222873e+02
2.894000e+03	1.950456e+01	4.925374e+03	7.018101e+01
2.895000e+03	1.897521e+01	1.649981e+03	4.061996e+01
2.896000e+03	1.844594e+01	1.172846e+03	3.424685e+01
2.897000e+03	1.791662e+01	1.127949e+03	3.358495e+01
2.898000e+03	1.738729e+01	1.079374e+03	3.285383e+01
2.899000e+03	1.685803e+01	1.063023e+03	3.260404e+01
2.900000e+03	3.756973e+01	1.121856e+03	3.349412e+01
2.901000e+03	4.797062e+01	1.133892e+03	3.367331e+01
2.902000e+03	4.998971e+01	1.141055e+03	3.377950e+01
2.903000e+03	4.477711e+01	1.137895e+03	3.373270e+01
2.904000e+03	4.390241e+01	1.150272e+03	3.391566e+01
2.905000e+03	5.884403e+01	1.187169e+03	3.445532e+01
2.906000e+03	3.523535e+01	1.158468e+03	3.403628e+01
2.907000e+03	7.291853e+01	1.194213e+03	3.455738e+01
2.908000e+03	2.866796e+01	1.178097e+03	3.432342e+01
2.909000e+03	3.393872e+00	1.154532e+03	3.397841e+01
2.910000e+03	5.673287e+01	1.209532e+03	3.477833e+01
2.911000e+03	3.843017e+01	1.208101e+03	3.475774e+01
2.912000e+03	5.156188e+01	1.216544e+03	3.487899e+01
2.913000e+03	6.796487e+01	1.249087e+03	3.534243e+01
2.914000e+03	6.933801e+01	1.254177e+03	3.541436e+01
2.915000e+03	1.894479e+01	1.207589e+03	3.475038e+01
2.916000e+03	1.866599e+01	1.215018e+03	3.485710e+01
2.917000e+03	1.720066e+01	1.225039e+03	3.500056e+01
2.918000e+03	-6.537521e-01	1.211334e+03	3.480423e+01
2.919000e+03	7.501050e+00	1.240936e+03	3.522693e+01
2.920000e+03	7.290398e+01	1.291326e+03	3.593502e+01
2.921000e+03	5.117439e+01	1.267425e+03	3.560091e+01
2.922000e+03	-5.179952e+00	1.199590e+03	3.463510e+01
2.923000e+03	1.924009e+01	1.254331e+03	3.541653e+01
2.924000e+03	8.060837e+00	1.270027e+03	3.563743e+01
2.925000e+03	2.125621e+01	1.281791e+03	3.580211e+01
2.926000e+03	-6.922761e+00	1.260241e+03	3.549988e+01
2.927000e+03	1.888126e+01	1.297413e+03	3.601961e+01
2.928000e+03	3.458133e+01	1.316396e+03	3.628217e+01
2.929000e+03	5.098839e+01	1.330136e+03	3.647103e+01
2.930000e+03	-4.489997e+01	1.231731e+03	3.509603e+01
2.931000e+03	1.006812e+01	1.267244e+03	3.559837e+01
2.932000e+03	1.165955e+01	1.297364e+03	3.601893e+01
2.933000e+03	5.818211e+01	1.343765e+03	3.665740e+01
2.934000e+03	8.200624e+01	1.360155e+03	3.688028e+01
2.935000e+03	9.125392e+01	1.416248e+03	3.763308e+01
2.936000e+03	1.021400e+01	1.384668e+03	3.721113e+01
2.937000e+03	5.141358e+01	1.437339e+03	3.791225e+01
2.938000e+03	1.664447e+01	1.413560e+03	3.759734e+01
2.939000e+03	7.842067e+01	1.458918e+03	3.819579e+01
2.940000e+03	7.374995e+01	1.457044e+03	3.817125e+01
2.941000e+03	6.613146e+01	1.473045e+03	3.838027e+01
2.942000e+03	6.808518e+01	1.497009e+03	3.869120e+01
2.943000e+03	7.003863e+01	1.753356e+03	4.187309e+01
2.944000e+03	7.199231e+01	4.174090e+03	6.460720e+01
2.945000e+03	7.394593e+01	8.583340e+03	9.264631e+01
2.946000e+03	7.589934e+01	5.790849e+03	7.609763e+01
2.947000e+03	7.785302e+01	1.621014e+03	4.026182e+01
2.948000e+03	7.980654e+01	1.484406e+03	3.852798e+01
2.949000e+03	6.137925e+01	1.498628e+03	3.871212e+01
2.950000e+03	1.340923e+01	1.450181e+03	3.808124e+01
2.951000e+03	7.803063e+00	1.443722e+03	3.799635e+01
2.952000e+03	3.357631e+01	1.478675e+03	3.845355e+01
2.953000e+03	4.762183e+01	1.489863e+03	3.859874e+01
2.954000e+03	1.175134e+01	1.458532e+03	3.819073e+01
2.955000e+03	2.294984e+01	1.478565e+03	3.845212e+01
2.956000e+03	6.236182e+00	1.439277e+03	3.793780e+01
2.957000e+03	5.009474e+01	1.490744e+03	3.861016e+01
2.958000e+03	7.184392e+01	1.511449e+03	3.887736e+01
2.959000e+03	6.165617e+01	1.519131e+03	3.897604e+01
2.960000e+03	2.200924e+01	1.485179e+03	3.853802e+01
2.961000e+03	3.142088e+01	1.501512e+03	3.874934e+01
2.962000e+03	4.718503e+01	1.518807e+03	3.897187e+01
2.963000e+03	8.506797e+01	1.562193e+03	3.952458e+01
2.964000e+03	7.584036e+01	1.560906e+03	3.950831e+01
2.965000e+03	5.564082e+01	1.541045e+03	3.925615e+01
2.966000e+03	3.625628e+01	1.536748e+03	3.920138e+01
2.967000e+03	3.550404e+01	1.587191e+03	3.983957e+01
2.968000e+03	3.516874e+01	1.472369e+03	3.837146e+01
2.969000e+03	3.483343e+01	5.190891e+03	7.204784e+01
2.970000e+03	3.449817e+01	1.105442e+04	1.051400e+02
2.971000e+03	3.416287e+01	7.436608e+04	2.727015e+02
2.972000e+03	3.382758e+01	8.183534e+05	9.046289e+02
2.973000e+03	3.349233e+01	8.595282e+05	9.271075e+02
2.974000e+03	3.315703e+01	3.197697e+07	5.654819e+03
2.975000e+03	3.282176e+01	2.870007e+07	5.357244e+03
2.976000e+03	3.248651e+01	3.128766e+06	1.768832e+03
2.977000e+03	3.215122e+01	4.446606e+05	6.668288e+02
2.978000e+03	3.181596e+01	8.660940e+04	2.942948e+02
2.979000e+03	3.148071e+01	1.744850e+04	1.320928e+02
2.980000e+03	3.114542e+01	9.471022e+02	3.077503e+01
2.981000e+03	3.081019e+01	2.099356e+03	4.581873e+01
2.982000e+03	3.047494e+01	1.554067e+03	3.942166e+01
2.983000e+03	3.013966e+01	1.583716e+03	3.979593e+01
2.984000e+03	2.980444e+01	1.616198e+03	4.020196e+01
2.985000e+03	1.755486e+01	1.578167e+03	3.972615e+01
2.986000e+03	6.856631e+01	1.630798e+03	4.038314e+01
2.987000e+03	8.447480e+01	1.656350e+03	4.069827e+01
2.988000e+03	9.879426e+01	1.677272e+03	4.095451e+01
2.989000e+03	9.415441e+01	1.701877e+03	4.125382e+01
2.990000e+03	6.462439e+01	1.679578e+03	4.098266e+01
2.991000e+03	4.060156e+01	1.637866e+03	4.047055e+01
2.992000e+03	-6.101917e+00	1.555406e+03	3.943863e+01
2.993000e+03	9.614032e+00	1.541511e+03	3.926209e+01
2.994000e+03	5.817693e+01	1.585371e+03	3.981672e+01
2.995000e+03	3.775025e+01	1.556330e+03	3.945035e+01
2.996000e+03	2.640767e+01	1.532541e+03	3.914768e+01
2.997000e+03	6.393647e+01	1.553046e+03	3.940871e+01
2.998000e+03	2.897443e+01	1.515481e+03	3.892918e+01
2.999000e+03	2.934608e+01	1.506150e+03	3.880914e+01
3.000000e+03	7.437608e+01	1.590196e+03	3.987726e+01
3.001000e+03	6.479536e+01	1.525325e+03	3.905541e+01
3.002000e+03	4.640674e+01	1.447424e+03	3.804503e+01
3.003000e+03	7.243560e+01	1.513231e+03	3.890027e+01
3.004000e+03	8.145013e+01	1.761260e+03	4.196736e+01
3.005000e+03	8.488447e+01	1.857173e+03	4.309493e+01
3.006000e+03	2.996040e+01	1.696852e+03	4.119287e+01
3.007000e+03	8.172504e+01	9.147024e+02	3.024405e+01
3.008000e+03	9.980220e+01	8.803354e+02	2.967045e+01
3.009000e+03	8.976052e+01	8.627682e+02	2.937292e+01
3.010000e+03	3.738340e+01	8.350123e+02	2.889658e+01
3.011000e+03	1.305647e+01	7.794157e+02	2.791802e+01
3.012000e+03	2.968444e+01	7.569904e+02	2.751346e+01
3.013000e+03	6.614305e+01	7.894196e+02	2.809661e+01
3.014000e+03	4.569405e+01	7.439259e+02	2.727501e+01
3.015000e+03	2.899110e+01	8.306989e+02	2.882185e+01
3.016000e+03	1.632280e+01	9.622527e+02	3.102020e+01
3.017000e+03	3.216690e+00	1.040278e+03	3.225334e+01
3.018000e+03	3.635198e+01	1.143269e+03	3.381226e+01
3.019000e+03	6.717693e+01	1.261812e+03	3.552199e+01
3.020000e+03	6.814984e+01	1.339673e+03	3.660155e+01
3.021000e+03	9.257861e+01	1.450670e+03	3.808766e+01
3.022000e+03	5.515896e+01	1.481533e+03	3.849069e+01
3.023000e+03	7.321769e+01	1.515310e+03	3.892698e+01
3.024000e+03	6.875063e+01	1.467476e+03	3.830764e+01
3.025000e+03	4.822924e+01	1.378485e+03	3.712795e+01
3.026000e+03	5.332905e+01	1.339231e+03	3.659550e+01
3.027000e+03	8.694620e+01	1.304348e+03	3.611575e+01
3.028000e+03	8.073728e+01	1.179119e+03	3.433830e+01
3.029000e+03	6.585837e+01	1.034948e+03	3.217060e+01
3.030000e+03	7.927551e+01	9.528499e+02	3.086827e+01
3.031000e+03	5.164258e+01	8.455503e+02	2.907835e+01
3.032000e+03	2.196046e+01	7.299350e+02	2.701731e+01
3.033000e+03	6.459664e+01	7.536709e+02	2.745307e+01
3.034000e+03	5.128420e+01	7.922578e+02	2.814707e+01
3.035000e+03	6.105564e+01	7.596640e+02	2.756200e+01
3.036000e+03	5.265397e+01	8.003296e+02	2.829010e+01
3.037000e+03	8.494940e+01	8.135542e+02	2.852287e+01
3.038000e+03	4.182650e+01	7.491443e+02	2.737050e+01
3.039000e+03	7.649415e+01	7.927974e+02	2.815666e+01
3.040000e+03	7.457635e+01	8.181849e+02	2.860393e+01
3.041000e+03	4.972449e+01	8.582313e+02	2.929559e+01
3.042000e+03	5.686052e+01	8.679615e+02	2.946119e+01
3.043000e+03	4.775894e+01	8.383689e+02	2.895460e+01
3.044000e+03	5.042239e+01	9.838277e+02	3.136603e+01
3.045000e+03	6.084867e+01	9.072009e+02	3.011978e+01
3.046000e+03	6.142987e+01	9.453543e+02	3.074661e+01
3.047000e+03	4.245567e+01	9.664117e+02	3.108716e+01
3.048000e+03	5.587865e+01	1.020062e+03	3.193841e+01
3.049000e+03	6.287596e+01	9.984980e+02	3.159902e+01
3.050000e+03	6.981924e+01	9.442680e+02	3.072894e+01
3.051000e+03	6.918249e+01	9.039522e+02	3.006580e+01
3.052000e+03	4.549316e+01	8.116207e+02	2.848896e+01
3.053000e+03	6.059821e+01	6.901311e+02	2.627035e+01
3.054000e+03	5.843003e+01	6.889095e+02	2.624708e+01
3.055000e+03	4.806167e+01	6.811067e+02	2.609802e+01
3.056000e+03	5.738226e+01	6.825058e+02	2.612481e+01
3.057000e+03	6.067363e+01	6.939746e+02	2.634340e+01
3.058000e+03	7.083826e+01	6.930645e+02	2.632612e+01
3.059000e+03	6.424640e+01	6.862848e+02	2.619704e+01
3.060000e+03	8.366872e+01	6.964844e+02	2.639099e+01
3.061000e+03	8.175795e+01	7.612089e+02	2.759001e+01
3.062000e+03	3.531267e+01	7.526388e+02	2.743426e+01
3.063000e+03	2.507589e+01	8.026432e+02	2.833096e+01
3.064000e+03	4.019389e+01	9.059528e+02	3.009905e+01
3.065000e+03	5.846148e+01	9.283769e+02	3.046928e+01
3.066000e+03	4.502613e+01	8.940901e+02	2.990134e+01
3.067000e+03	6.282232e+01	8.539863e+02	2.922304e+01
3.068000e+03	5.391650e+01	7.899668e+02	2.810635e+01
3.069000e+03	3.429902e+01	7.142601e+02	2.672565e+01
3.070000e+03	3.873705e+01	6.778920e+02	2.603636e+01
3.071000e+03	4.737982e+01	6.801196e+02	2.607910e+01
3.072000e+03	6.579578e+01	6.909138e+02	2.628524e+01
3.073000e+03	7.746442e+01	6.960383e+02	2.638254e+01
3.074000e+03	7.502364e+01	6.926453e+02	2.631816e+01
3.075000e+03	6.337039e+01	6.856583e+02	2.618508e+01
3.076000e+03	5.106137e+01	6.823179e+02	2.612122e+01
3.077000e+03	4.856087e+01	6.800174e+02	2.607714e+01
3.078000e+03	7.999609e+01	6.866392e+02	2.620380e+01
3.079000e+03	4.774654e+01	6.661976e+02	2.581080e+01
3.080000e+03	6.796314e+01	6.751040e+02	2.598276e+01
3.081000e+03	6.448215e+01	6.727141e+02	2.593673e+01
3.082000e+03	1.787378e+01	6.455141e+02	2.540697e+01
3.083000e+03	7.160771e+01	6.715385e+02	2.591406e+01
3.084000e+03	5.880446e+01	6.631447e+02	2.575160e+01
3.085000e+03	6.012195e+01	6.650843e+02	2.578923e+01
3.086000e+03	6.243377e+01	6.728736e+02	2.593981e+01
3.087000e+03	6.460723e+01	6.780444e+02	2.603929e+01
3.088000e+03	3.489801e+01	6.597445e+02	2.568549e+01
3.089000e+03	4.826177e+01	6.948920e+02	2.636080e+01
3.090000e+03	8.005144e+01	7.183550e+02	2.680215e+01
3.091000e+03	8.242537e+01	6.970083e+02	2.640091e+01
3.092000e+03	7.166744e+01	6.885576e+02	2.624038e+01
3.093000e+03	6.035049e+01	6.832024e+02	2.613814e+01
3.094000e+03	3.333288e+01	6.671819e+02	2.582986e+01
3.095000e+03	2.860095e+01	6.615514e+02	2.572064e+01
3.096000e+03	5.325034e+01	6.680785e+02	2.584721e+01
3.097000e+03	5.037942e+01	6.628653e+02	2.574617e+01
3.098000e+03	3.082132e+01	6.441346e+02	2.537981e+01
3.099000e+03	5.283913e+01	6.547062e+02	2.558723e+01
3.100000e+03	3.621375e+01	6.454426e+02	2.540556e+01
3.101000e+03	2.906948e+01	6.440745e+02	2.537862e+01
3.102000e+03	4.775514e+01	6.533839e+02	2.556138e+01
3.103000e+03	7.092242e+01	6.671610e+02	2.582946e+01
3.104000e+03	9.400805e+01	6.943072e+02	2.634971e+01
3.105000e+03	9.915479e+01	7.232043e+02	2.689246e+01
3.106000e+03	8.525707e+01	7.588141e+02	2.754658e+01
3.107000e+03	6.287113e+01	7.370456e+02	2.714858e+01
3.108000e+03	3.780970e+01	7.033236e+02	2.652025e+01
3.109000e+03	3.510951e+01	6.811250e+02	2.609837e+01
3.110000e+03	6.860120e+01	6.712006e+02	2.590754e+01
3.111000e+03	8.336680e+01	6.673003e+02	2.583216e+01
3.112000e+03	8.502746e+01	6.629244e+02	2.574732e+01
3.113000e+03	7.765834e+01	6.634674e+02	2.575786e+01
3.114000e+03	6.877592e+01	6.589071e+02	2.566919e+01
3.115000e+03	7.224653e+01	6.560051e+02	2.561260e+01
3.116000e+03	6.088826e+01	7.353504e+02	2.711735e+01
3.117000e+03	6.507601e+01	7.902907e+02	2.811211e+01
3.118000e+03	8.889576e+01	8.799674e+02	2.966424e+01
3.119000e+03	8.976327e+01	9.504265e+02	3.082899e+01
3.120000e+03	1.032229e+02	9.590687e+02	3.096883e+01
3.121000e+03	1.000474e+02	9.112328e+02	3.018663e+01
3.122000e+03	7.541121e+01	8.292511e+02	2.879672e+01
3.123000e+03	7.299703e+01	7.588132e+02	2.754656e+01
3.124000e+03	8.511210e+01	6.802328e+02	2.608127e+01
3.125000e+03	8.186228e+01	6.558905e+02	2.561036e+01
3.126000e+03	7.285999e+01	6.526843e+02	2.554769e+01
3.127000e+03	6.023625e+01	6.417095e+02	2.533199e+01
3.128000e+03	6.438453e+01	6.764860e+02	2.600935e+01
3.129000e+03	9.350576e+01	7.032850e+02	2.651952e+01
3.130000e+03	1.016336e+02	7.626256e+02	2.761568e+01
3.131000e+03	1.475612e+02	8.831880e+02	2.971848e+01
3.132000e+03	1.827642e+02	9.272560e+02	3.045088e+01
3.133000e+03	1.254932e+02	8.707765e+02	2.950892e+01
3.134000e+03	1.357323e+02	8.229814e+02	2.868765e+01
3.135000e+03	1.387462e+02	8.232044e+02	2.869154e+01
3.136000e+03	5.431123e+01	7.178201e+02	2.679216e+01
3.137000e+03	6.428625e+01	7.418675e+02	2.723724e+01
3.138000e+03	9.260312e+01	8.719510e+02	2.952882e+01
3.139000e+03	5.500215e+01	8.930092e+02	2.988326e+01
3.140000e+03	5.582053e+01	8.764864e+02	2.960551e+01
3.141000e+03	6.854259e+01	7.861371e+02	2.803814e+01
3.142000e+03	7.376635e+01	7.171555e+02	2.677976e+01
3.143000e+03	7.920092e+01	6.335166e+02	2.516975e+01
3.144000e+03	7.505543e+01	6.308468e+02	2.511666e+01
3.145000e+03	5.869203e+01	6.205567e+02	2.491098e+01
3.146000e+03	6.716026e+01	6.302555e+02	2.510489e+01
3.147000e+03	6.153367e+01	6.585382e+02	2.566200e+01
3.148000e+03	5.734677e+01	7.759987e+02	2.785675e+01
3.149000e+03	7.883987e+01	8.989339e+02	2.998223e+01
3.150000e+03	7.850614e+01	1.026745e+03	3.204286e+01
3.151000e+03	8.975288e+01	1.141691e+03	3.378892e+01
3.152000e+03	1.074489e+02	1.243452e+03	3.526261e+01
3.153000e+03	9.056938e+01	1.247451e+03	3.531927e+01
3.154000e+03	7.372077e+01	1.190975e+03	3.451050e+01
3.155000e+03	7.960435e+01	1.154997e+03	3.398525e+01
3.156000e+03	1.154411e+02	1.103838e+03	3.322405e+01
3.157000e+03	9.300328e+01	9.660714e+02	3.108169e+01
3.158000e+03	7.032746e+01	8.755462e+02	2.958963e+01
3.159000e+03	5.553305e+01	7.778200e+02	2.788942e+01
3.160000e+03	9.950436e+01	7.514681e+02	2.741292e+01
3.161000e+03	7.245794e+01	7.328426e+02	2.707107e+01
3.162000e+03	9.643380e+01	7.025106e+02	2.650492e+01
3.163000e+03	6.453034e+01	7.127926e+02	2.669818e+01
3.164000e+03	6.796906e+01	7.496360e+02	2.737948e+01
3.165000e+03	5.305643e+01	7.557892e+02	2.749162e+01
3.166000e+03	3.448904e+01	7.365074e+02	2.713867e+01
3.167000e+03	6.676613e+01	7.516923e+02	2.741701e+01
3.168000e+03	6.366111e+01	7.241046e+02	2.690919e+01
