wavelength	flux	var	error
2.778000e+03	1.129129e+01	3.652481e+02	1.911146e+01
2.779000e+03	2.175656e+01	3.807805e+02	1.951360e+01
2.780000e+03	1.995145e+01	3.832420e+02	1.957657e+01
2.781000e+03	2.151528e+01	3.898265e+02	1.974402e+01
2.782000e+03	3.345035e+01	3.970462e+02	1.992602e+01
2.783000e+03	1.036499e+01	3.888355e+02	1.971891e+01
2.784000e+03	3.059324e+00	3.918962e+02	1.979637e+01
2.785000e+03	5.816532e-01	3.939165e+02	1.984733e+01
2.786000e+03	-1.270229e+01	3.863337e+02	1.965537e+01
2.787000e+03	2.656212e+01	4.196008e+02	2.048416e+01
2.788000e+03	3.393947e+01	4.246709e+02	2.060754e+01
2.789000e+03	2.808101e+01	4.321602e+02	2.078846e+01
2.790000e+03	5.699718e+01	4.410995e+02	2.100237e+01
2.791000e+03	1.912860e+01	4.268659e+02	2.066073e+01
2.792000e+03	4.284456e+01	4.585687e+02	2.141422e+01
2.793000e+03	2.198755e+01	4.507762e+02	2.123149e+01
2.794000e+03	4.270662e+01	4.693169e+02	2.166372e+01
2.795000e+03	3.195290e+01	4.662384e+02	2.159255e+01
2.796000e+03	1.269431e+01	4.574577e+02	2.138826e+01
2.797000e+03	1.069147e+01	4.624551e+02	2.150477e+01
2.798000e+03	4.586020e+00	4.616621e+02	2.148632e+01
2.799000e+03	1.824210e+00	4.657768e+02	2.158186e+01
2.800000e+03	-5.900606e+00	4.660013e+02	2.158706e+01
2.801000e+03	9.765170e+00	4.883974e+02	2.209972e+01
2.802000e+03	8.047069e+00	4.872854e+02	2.207454e+01
2.803000e+03	1.313374e+01	4.943149e+02	2.223319e+01
2.804000e+03	3.302539e+01	5.103398e+02	2.259070e+01
2.805000e+03	1.190234e+01	5.078439e+02	2.253539e+01
2.806000e+03	-3.671965e+00	5.035758e+02	2.244049e+01
2.807000e+03	4.256705e+00	5.178752e+02	2.275687e+01
2.808000e+03	3.339080e+01	5.319815e+02	2.306472e+01
2.809000e+03	4.681416e+01	5.476939e+02	2.340286e+01
2.810000e+03	6.137252e+01	5.702245e+02	2.387937e+01
2.811000e+03	2.992024e+01	5.561148e+02	2.358209e+01
2.812000e+03	3.171859e+01	5.602514e+02	2.366963e+01
2.813000e+03	3.667960e+01	5.700826e+02	2.387640e+01
2.814000e+03	-2.543521e+01	5.291663e+02	2.300361e+01
2.815000e+03	9.743036e+00	5.611665e+02	2.368895e+01
2.816000e+03	3.063128e+01	5.829694e+02	2.414476e+01
2.817000e+03	4.756300e+01	5.938806e+02	2.436966e+01
2.818000e+03	4.501659e+01	5.982223e+02	2.445858e+01
2.819000e+03	3.318331e+01	6.047016e+02	2.459068e+01
2.820000e+03	3.309530e+01	6.109361e+02	2.471712e+01
2.821000e+03	8.018259e+00	5.948914e+02	2.439039e+01
2.822000e+03	1.536862e+01	6.029873e+02	2.455580e+01
2.823000e+03	2.312496e+01	6.151994e+02	2.480321e+01
2.824000e+03	1.610220e+01	6.079609e+02	2.465686e+01
2.825000e+03	1.501049e+01	6.238134e+02	2.497626e+01
2.826000e+03	4.777193e+00	6.226967e+02	2.495389e+01
2.827000e+03	3.822039e+01	6.430616e+02	2.535866e+01
2.828000e+03	5.707922e+01	6.679237e+02	2.584422e+01
2.829000e+03	1.316940e+01	6.441855e+02	2.538081e+01
2.830000e+03	5.931585e+01	6.812891e+02	2.610152e+01
2.831000e+03	9.748665e+00	6.379562e+02	2.525779e+01
2.832000e+03	2.206230e+01	6.587512e+02	2.566615e+01
2.833000e+03	7.485506e+00	6.569634e+02	2.563130e+01
2.834000e+03	3.422245e+01	6.832034e+02	2.613816e+01
2.835000e+03	4.608423e+01	6.991735e+02	2.644189e+01
2.836000e+03	5.525528e+01	7.096933e+02	2.664007e+01
2.837000e+03	4.153751e+01	7.061923e+02	2.657428e+01
2.838000e+03	1.859666e+01	6.950719e+02	2.636422e+01
2.839000e+03	1.832404e+01	7.085556e+02	2.661871e+01
2.840000e+03	2.948273e+01	7.202526e+02	2.683752e+01
2.841000e+03	2.314406e+01	7.126792e+02	2.669605e+01
2.842000e+03	6.615435e+00	7.051778e+02	2.655518e+01
2.843000e+03	2.015955e+01	7.260515e+02	2.694534e+01
2.844000e+03	1.575926e+01	7.186934e+02	2.680846e+01
2.845000e+03	1.908719e+01	7.268274e+02	2.695974e+01
2.846000e+03	4.422065e+01	7.642750e+02	2.764552e+01
2.847000e+03	1.031804e+01	7.416189e+02	2.723268e+01
2.848000e+03	7.200963e+00	7.388407e+02	2.718162e+01
2.849000e+03	9.549358e+00	7.457417e+02	2.730827e+01
2.850000e+03	2.046113e+01	7.764754e+02	2.786531e+01
2.851000e+03	3.008894e+01	7.905793e+02	2.811724e+01
2.852000e+03	5.265438e+01	8.157749e+02	2.856177e+01
2.853000e+03	2.402545e+01	7.899609e+02	2.810624e+01
2.854000e+03	-1.098963e+01	7.716498e+02	2.777859e+01
2.855000e+03	3.029150e+00	7.828612e+02	2.797966e+01
2.856000e+03	4.954513e+01	8.300513e+02	2.881061e+01
2.857000e+03	3.124205e+01	8.292997e+02	2.879756e+01
2.858000e+03	3.897866e+01	8.386870e+02	2.896009e+01
2.859000e+03	1.931043e+01	8.314804e+02	2.883540e+01
2.860000e+03	4.339831e+01	8.596345e+02	2.931952e+01
2.861000e+03	6.506487e+00	8.521559e+02	2.919171e+01
2.862000e+03	3.049006e+01	9.444024e+02	3.073113e+01
2.863000e+03	6.366592e+01	9.286012e+02	3.047296e+01
2.864000e+03	6.169387e+01	9.010099e+02	3.001683e+01
2.865000e+03	5.112366e+01	8.928617e+02	2.988079e+01
2.866000e+03	3.794031e+01	8.771515e+02	2.961674e+01
2.867000e+03	5.381390e+01	9.001069e+02	3.000178e+01
2.868000e+03	3.609907e+01	8.912240e+02	2.985337e+01
2.869000e+03	2.043192e+01	8.923329e+02	2.987194e+01
2.870000e+03	1.590567e+00	8.753030e+02	2.958552e+01
2.871000e+03	3.291109e+01	8.961324e+02	2.993547e+01
2.872000e+03	3.408558e+01	9.115499e+02	3.019189e+01
2.873000e+03	2.332957e+01	9.070222e+02	3.011681e+01
2.874000e+03	1.773526e+01	9.086399e+02	3.014365e+01
2.875000e+03	4.705499e+00	9.056642e+02	3.009426e+01
2.876000e+03	2.738730e+01	9.255804e+02	3.042335e+01
2.877000e+03	7.961489e+00	9.153366e+02	3.025453e+01
2.878000e+03	1.885100e+01	9.380706e+02	3.062794e+01
2.879000e+03	4.886376e+01	9.692461e+02	3.113272e+01
2.880000e+03	2.862910e+01	9.589316e+02	3.096662e+01
2.881000e+03	3.045500e+01	9.657149e+02	3.107595e+01
2.882000e+03	2.540778e+01	9.514735e+02	3.084596e+01
2.883000e+03	3.243428e+01	9.720688e+02	3.117802e+01
2.884000e+03	4.480957e+01	9.851681e+02	3.138739e+01
2.885000e+03	2.670151e+01	9.643644e+02	3.105422e+01
2.886000e+03	1.417053e+01	9.615113e+02	3.100825e+01
2.887000e+03	1.020561e+01	9.579282e+02	3.095041e+01
2.888000e+03	5.796930e+01	1.004097e+03	3.168748e+01
2.889000e+03	7.710012e+01	1.026324e+03	3.203629e+01
2.890000e+03	6.444594e+01	1.027667e+03	3.205724e+01
2.891000e+03	4.432209e+01	1.012785e+03	3.182428e+01
2.892000e+03	5.620687e+01	1.046726e+03	3.235315e+01
2.893000e+03	3.913967e+01	1.019985e+03	3.193720e+01
2.894000e+03	3.824739e+01	1.028486e+03	3.207002e+01
2.895000e+03	2.707816e+01	1.028594e+03	3.207170e+01
2.896000e+03	4.324727e+01	1.043013e+03	3.229571e+01
2.897000e+03	8.501915e+00	1.016688e+03	3.188554e+01
2.898000e+03	2.303175e+01	1.005710e+03	3.171293e+01
2.899000e+03	6.807590e+01	1.049733e+03	3.239959e+01
2.900000e+03	6.666971e+01	1.056467e+03	3.250334e+01
2.901000e+03	5.727037e+01	1.106778e+03	3.326827e+01
2.902000e+03	7.953890e+01	1.152974e+03	3.395547e+01
2.903000e+03	9.882617e+01	1.181212e+03	3.436877e+01
2.904000e+03	9.538868e+01	1.183671e+03	3.440453e+01
2.905000e+03	7.518867e+01	1.168039e+03	3.417658e+01
2.906000e+03	3.409927e+01	1.124763e+03	3.353748e+01
2.907000e+03	2.877688e+01	1.108355e+03	3.329196e+01
2.908000e+03	1.846089e+01	1.111765e+03	3.334313e+01
2.909000e+03	-7.074870e+00	1.088601e+03	3.299396e+01
2.910000e+03	1.552001e+01	1.111148e+03	3.333388e+01
2.911000e+03	4.240525e+01	1.138132e+03	3.373621e+01
2.912000e+03	6.023732e+01	1.161961e+03	3.408755e+01
2.913000e+03	1.866156e+01	1.130186e+03	3.361825e+01
2.914000e+03	1.472740e+01	1.117900e+03	3.343501e+01
2.915000e+03	5.132873e+01	1.152195e+03	3.394400e+01
2.916000e+03	3.291973e+01	1.144568e+03	3.383146e+01
2.917000e+03	5.012472e+01	1.184590e+03	3.441788e+01
2.918000e+03	5.048922e+01	1.184214e+03	3.441242e+01
2.919000e+03	2.993094e+01	1.155535e+03	3.399316e+01
2.920000e+03	7.295587e+01	1.207327e+03	3.474661e+01
2.921000e+03	9.670278e+01	1.221666e+03	3.495235e+01
2.922000e+03	4.736130e+01	1.161034e+03	3.407395e+01
2.923000e+03	4.101442e+01	1.176427e+03	3.429909e+01
2.924000e+03	3.619890e+01	1.177697e+03	3.431760e+01
2.925000e+03	4.659964e+01	1.194472e+03	3.456113e+01
2.926000e+03	3.980754e+01	1.193984e+03	3.455407e+01
2.927000e+03	1.676160e+01	1.173623e+03	3.425818e+01
2.928000e+03	1.258462e+01	1.169045e+03	3.419130e+01
2.929000e+03	-1.230229e+01	1.133775e+03	3.367158e+01
2.930000e+03	2.080591e+01	1.165512e+03	3.413960e+01
2.931000e+03	5.352231e+01	1.209002e+03	3.477071e+01
2.932000e+03	3.441862e+01	1.139583e+03	3.375772e+01
2.933000e+03	2.342629e+01	1.529478e+03	3.910854e+01
2.934000e+03	2.647889e+01	2.515719e+03	5.015694e+01
2.935000e+03	2.953130e+01	4.461869e+03	6.679722e+01
2.936000e+03	3.258413e+01	1.077213e+05	3.282093e+02
2.937000e+03	3.563624e+01	2.728037e+05	5.223061e+02
2.938000e+03	3.868860e+01	6.730103e+05	8.203721e+02
2.939000e+03	4.174112e+01	2.541432e+07	5.041262e+03
2.940000e+03	4.479371e+01	3.014692e+07	5.490621e+03
2.941000e+03	4.784593e+01	2.463299e+06	1.569490e+03
2.942000e+03	5.089805e+01	5.570303e+04	2.360149e+02
2.943000e+03	5.395067e+01	1.165574e+05	3.414051e+02
2.944000e+03	5.700303e+01	5.000990e+03	7.071768e+01
2.945000e+03	6.005536e+01	1.266517e+03	3.558815e+01
2.946000e+03	6.310732e+01	1.833935e+03	4.282447e+01
2.947000e+03	6.615997e+01	1.208156e+03	3.475854e+01
2.948000e+03	6.921208e+01	1.262488e+03	3.553150e+01
2.949000e+03	7.226448e+01	1.225499e+03	3.500713e+01
2.950000e+03	7.531641e+01	1.279292e+03	3.576719e+01
2.951000e+03	6.718407e+01	1.279863e+03	3.577517e+01
2.952000e+03	8.498743e+01	1.304612e+03	3.611942e+01
2.953000e+03	8.921052e+01	1.307097e+03	3.615380e+01
2.954000e+03	9.578896e+01	1.323055e+03	3.637383e+01
2.955000e+03	8.174876e+01	1.315747e+03	3.627323e+01
2.956000e+03	8.957506e+01	1.315858e+03	3.627476e+01
2.957000e+03	1.157099e+02	1.341029e+03	3.662006e+01
2.958000e+03	7.427026e+01	1.285135e+03	3.584878e+01
2.959000e+03	4.650170e+01	1.245672e+03	3.529407e+01
2.960000e+03	3.586703e+01	1.240442e+03	3.521991e+01
2.961000e+03	3.134254e+01	1.226729e+03	3.502468e+01
2.962000e+03	9.225152e+01	1.297619e+03	3.602247e+01
2.963000e+03	8.281812e+01	1.297887e+03	3.602621e+01
2.964000e+03	1.049511e+02	1.293529e+03	3.596566e+01
2.965000e+03	4.646903e+01	1.211340e+03	3.480431e+01
2.966000e+03	6.972660e+01	1.242244e+03	3.524549e+01
2.967000e+03	6.914149e+01	1.231352e+03	3.509062e+01
2.968000e+03	4.476085e+01	1.193785e+03	3.455120e+01
2.969000e+03	4.777894e+01	1.197624e+03	3.460671e+01
2.970000e+03	7.902629e+01	1.180537e+03	3.435894e+01
2.971000e+03	7.901627e+01	1.103033e+03	3.321194e+01
2.972000e+03	7.483741e+01	6.468320e+02	2.543289e+01
2.973000e+03	7.952741e+01	7.120589e+02	2.668443e+01
2.974000e+03	6.191269e+01	7.305392e+02	2.702849e+01
2.975000e+03	4.574971e+01	7.339588e+02	2.709167e+01
2.976000e+03	6.855897e+01	7.217439e+02	2.686529e+01
2.977000e+03	5.535828e+01	6.682796e+02	2.585110e+01
2.978000e+03	4.627746e+01	5.996394e+02	2.448753e+01
2.979000e+03	6.403304e+01	5.605800e+02	2.367657e+01
2.980000e+03	4.828319e+01	5.600811e+02	2.366603e+01
2.981000e+03	6.640105e+01	5.814777e+02	2.411385e+01
2.982000e+03	7.061170e+01	5.854283e+02	2.419563e+01
2.983000e+03	6.811551e+01	5.752948e+02	2.398530e+01
2.984000e+03	7.772245e+01	5.693022e+02	2.386006e+01
2.985000e+03	6.503926e+01	5.619684e+02	2.370587e+01
2.986000e+03	8.770722e+01	5.768630e+02	2.401797e+01
2.987000e+03	9.440444e+01	5.754393e+02	2.398831e+01
2.988000e+03	9.659324e+01	5.813771e+02	2.411176e+01
2.989000e+03	9.151686e+01	5.772402e+02	2.402582e+01
2.990000e+03	8.038181e+01	6.117259e+02	2.473309e+01
2.991000e+03	7.022505e+01	6.239147e+02	2.497828e+01
2.992000e+03	3.663594e+01	6.070597e+02	2.463858e+01
2.993000e+03	8.456880e+01	6.182794e+02	2.486523e+01
2.994000e+03	8.212667e+01	5.536143e+02	2.352901e+01
2.995000e+03	7.947533e+01	5.536155e+02	2.352903e+01
2.996000e+03	6.064294e+01	5.367924e+02	2.316878e+01
2.997000e+03	6.467612e+01	5.364149e+02	2.316063e+01
2.998000e+03	8.878016e+01	5.691744e+02	2.385738e+01
2.999000e+03	7.807631e+01	6.257549e+02	2.501509e+01
3.000000e+03	8.168658e+01	6.764544e+02	2.600874e+01
3.001000e+03	8.973078e+01	6.836022e+02	2.614579e+01
3.002000e+03	8.660639e+01	7.211988e+02	2.685514e+01
3.003000e+03	8.058092e+01	6.725068e+02	2.593274e+01
3.004000e+03	7.274630e+01	6.853740e+02	2.617965e+01
3.005000e+03	6.809994e+01	7.136884e+02	2.671495e+01
3.006000e+03	7.711668e+01	7.467400e+02	2.732654e+01
3.007000e+03	9.382138e+01	7.820173e+02	2.796457e+01
3.008000e+03	9.250656e+01	7.208929e+02	2.684945e+01
3.009000e+03	6.517279e+01	6.054601e+02	2.460610e+01
3.010000e+03	6.827181e+01	5.772500e+02	2.402603e+01
3.011000e+03	6.969108e+01	5.782358e+02	2.404653e+01
3.012000e+03	9.060615e+01	5.935375e+02	2.436263e+01
3.013000e+03	6.763202e+01	5.847865e+02	2.418236e+01
3.014000e+03	7.623656e+01	5.867714e+02	2.422337e+01
3.015000e+03	7.448397e+01	5.859216e+02	2.420582e+01
3.016000e+03	5.174860e+01	5.729386e+02	2.393614e+01
3.017000e+03	8.712337e+01	5.863275e+02	2.421420e+01
3.018000e+03	4.655052e+01	5.621650e+02	2.371002e+01
3.019000e+03	6.077720e+01	5.730268e+02	2.393798e+01
3.020000e+03	7.262582e+01	5.713974e+02	2.390392e+01
3.021000e+03	8.175915e+01	5.850857e+02	2.418854e+01
3.022000e+03	7.417862e+01	5.889546e+02	2.426839e+01
3.023000e+03	9.424088e+01	5.937643e+02	2.436728e+01
3.024000e+03	9.146695e+01	5.899152e+02	2.428817e+01
3.025000e+03	9.081574e+01	6.417779e+02	2.533334e+01
3.026000e+03	9.018185e+01	6.922843e+02	2.631130e+01
3.027000e+03	8.133754e+01	7.538727e+02	2.745674e+01
3.028000e+03	7.705733e+01	8.172237e+02	2.858713e+01
3.029000e+03	8.190323e+01	8.400105e+02	2.898294e+01
3.030000e+03	5.680729e+01	8.121574e+02	2.849838e+01
3.031000e+03	5.139302e+01	7.433743e+02	2.726489e+01
3.032000e+03	6.466532e+01	6.965456e+02	2.639215e+01
3.033000e+03	8.065649e+01	6.440791e+02	2.537871e+01
3.034000e+03	7.674612e+01	5.795133e+02	2.407308e+01
3.035000e+03	8.915852e+01	5.874847e+02	2.423808e+01
3.036000e+03	7.406362e+01	5.847872e+02	2.418237e+01
3.037000e+03	6.850750e+01	5.809170e+02	2.410222e+01
3.038000e+03	6.906980e+01	5.796395e+02	2.407570e+01
3.039000e+03	4.525432e+01	5.615895e+02	2.369788e+01
3.040000e+03	1.018652e+02	5.921266e+02	2.433365e+01
3.041000e+03	8.145729e+01	5.819863e+02	2.412439e+01
3.042000e+03	8.771217e+01	5.848785e+02	2.418426e+01
3.043000e+03	8.111827e+01	5.762730e+02	2.400569e+01
3.044000e+03	1.061394e+02	5.890010e+02	2.426934e+01
3.045000e+03	7.782478e+01	5.705947e+02	2.388712e+01
3.046000e+03	6.936719e+01	5.579652e+02	2.362129e+01
3.047000e+03	7.115742e+01	5.620569e+02	2.370774e+01
3.048000e+03	5.519290e+01	5.655069e+02	2.378039e+01
3.049000e+03	6.879454e+01	5.720766e+02	2.391812e+01
3.050000e+03	8.212840e+01	5.764944e+02	2.401030e+01
3.051000e+03	8.925665e+01	5.833716e+02	2.415309e+01
3.052000e+03	8.561468e+01	5.845767e+02	2.417802e+01
3.053000e+03	8.054073e+01	5.790822e+02	2.406413e+01
3.054000e+03	8.917501e+01	5.799463e+02	2.408207e+01
3.055000e+03	9.373132e+01	5.765794e+02	2.401207e+01
3.056000e+03	7.037367e+01	5.583830e+02	2.363013e+01
3.057000e+03	5.939985e+01	5.589873e+02	2.364291e+01
3.058000e+03	7.445414e+01	5.787469e+02	2.405716e+01
3.059000e+03	7.797867e+01	5.765793e+02	2.401206e+01
3.060000e+03	6.494233e+01	5.684243e+02	2.384165e+01
3.061000e+03	8.261541e+01	5.703329e+02	2.388164e+01
3.062000e+03	8.796989e+01	5.660384e+02	2.379156e+01
3.063000e+03	7.275348e+01	5.533541e+02	2.352348e+01
3.064000e+03	4.698263e+01	5.423971e+02	2.328942e+01
3.065000e+03	7.921338e+01	5.587791e+02	2.363851e+01
3.066000e+03	5.366749e+01	5.510934e+02	2.347538e+01
3.067000e+03	7.551285e+01	5.600344e+02	2.366505e+01
3.068000e+03	7.725013e+01	5.627442e+02	2.372223e+01
3.069000e+03	9.437476e+01	5.889027e+02	2.426732e+01
3.070000e+03	8.674815e+01	6.054068e+02	2.460502e+01
3.071000e+03	7.056044e+01	5.809837e+02	2.410360e+01
3.072000e+03	6.417811e+01	5.644600e+02	2.375837e+01
3.073000e+03	6.551627e+01	5.587737e+02	2.363839e+01
3.074000e+03	6.429756e+01	5.539562e+02	2.353627e+01
3.075000e+03	7.842440e+01	5.599405e+02	2.366306e+01
3.076000e+03	1.033358e+02	5.694343e+02	2.386282e+01
3.077000e+03	8.680173e+01	5.581563e+02	2.362533e+01
3.078000e+03	8.934051e+01	5.604924e+02	2.367472e+01
3.079000e+03	8.018488e+01	5.938310e+02	2.436865e+01
3.080000e+03	9.708109e+01	6.510544e+02	2.551577e+01
3.081000e+03	9.191542e+01	7.097841e+02	2.664177e+01
3.082000e+03	7.658864e+01	7.831737e+02	2.798524e+01
3.083000e+03	7.968863e+01	8.506660e+02	2.916618e+01
3.084000e+03	8.411652e+01	9.266996e+02	3.044174e+01
3.085000e+03	9.765967e+01	1.004286e+03	3.169048e+01
3.086000e+03	9.986217e+01	9.611159e+02	3.100187e+01
3.087000e+03	7.636796e+01	8.754023e+02	2.958720e+01
3.088000e+03	7.101282e+01	8.875864e+02	2.979239e+01
3.089000e+03	7.466896e+01	8.400062e+02	2.898286e+01
3.090000e+03	8.884505e+01	8.123665e+02	2.850204e+01
3.091000e+03	7.384291e+01	7.455749e+02	2.730522e+01
3.092000e+03	7.034022e+01	7.337303e+02	2.708746e+01
3.093000e+03	6.123146e+01	6.534995e+02	2.556364e+01
3.094000e+03	5.625449e+01	6.934538e+02	2.633351e+01
3.095000e+03	6.176960e+01	7.523254e+02	2.742855e+01
3.096000e+03	8.082317e+01	7.514263e+02	2.741216e+01
3.097000e+03	6.760248e+01	6.615480e+02	2.572058e+01
3.098000e+03	6.906404e+01	6.659253e+02	2.580553e+01
3.099000e+03	7.081133e+01	6.587495e+02	2.566612e+01
3.100000e+03	1.008314e+02	7.153747e+02	2.674649e+01
3.101000e+03	7.511393e+01	7.350697e+02	2.711217e+01
3.102000e+03	5.314513e+01	7.479644e+02	2.734894e+01
3.103000e+03	1.010521e+02	7.639904e+02	2.764038e+01
3.104000e+03	8.532686e+01	6.945852e+02	2.635498e+01
3.105000e+03	7.183182e+01	6.207224e+02	2.491430e+01
3.106000e+03	8.296048e+01	5.524754e+02	2.350480e+01
3.107000e+03	8.473084e+01	5.492184e+02	2.343541e+01
3.108000e+03	8.507270e+01	5.487811e+02	2.342608e+01
3.109000e+03	7.769147e+01	5.449611e+02	2.334440e+01
3.110000e+03	9.340328e+01	5.511963e+02	2.347757e+01
3.111000e+03	9.673453e+01	5.526043e+02	2.350754e+01
3.112000e+03	6.655295e+01	5.925190e+02	2.434171e+01
3.113000e+03	6.941655e+01	6.367492e+02	2.523389e+01
3.114000e+03	6.690551e+01	7.318557e+02	2.705283e+01
3.115000e+03	5.508609e+01	8.472044e+02	2.910678e+01
3.116000e+03	7.958133e+01	9.008083e+02	3.001347e+01
3.117000e+03	6.513348e+01	8.305914e+02	2.881998e+01
3.118000e+03	8.644444e+01	8.368855e+02	2.892897e+01
3.119000e+03	8.289883e+01	8.161299e+02	2.856799e+01
3.120000e+03	9.384954e+01	7.847415e+02	2.801324e+01
3.121000e+03	7.967391e+01	7.592391e+02	2.755429e+01
3.122000e+03	6.865868e+01	7.095635e+02	2.663763e+01
3.123000e+03	6.646099e+01	6.548453e+02	2.558994e+01
3.124000e+03	8.323476e+01	6.343842e+02	2.518698e+01
3.125000e+03	6.573485e+01	5.675884e+02	2.382411e+01
3.126000e+03	1.109028e+02	6.009159e+02	2.451359e+01
3.127000e+03	7.813964e+01	6.199291e+02	2.489837e+01
3.128000e+03	6.066953e+01	6.348752e+02	2.519673e+01
3.129000e+03	9.255383e+01	6.537611e+02	2.556875e+01
3.130000e+03	7.707041e+01	6.281889e+02	2.506370e+01
3.131000e+03	7.322396e+01	5.933292e+02	2.435835e+01
3.132000e+03	7.996350e+01	5.670311e+02	2.381241e+01
3.133000e+03	8.461729e+01	5.470503e+02	2.338911e+01
3.134000e+03	7.615474e+01	5.408217e+02	2.325557e+01
3.135000e+03	7.452336e+01	5.401179e+02	2.324044e+01
3.136000e+03	8.630786e+01	5.411136e+02	2.326185e+01
3.137000e+03	8.444520e+01	5.460761e+02	2.336827e+01
3.138000e+03	7.378852e+01	5.413742e+02	2.326745e+01
3.139000e+03	5.588937e+01	5.346331e+02	2.312213e+01
3.140000e+03	6.328506e+01	5.430362e+02	2.330314e+01
3.141000e+03	8.124755e+01	5.990118e+02	2.447472e+01
3.142000e+03	1.073339e+02	6.576173e+02	2.564405e+01
3.143000e+03	8.231205e+01	7.071546e+02	2.659238e+01
3.144000e+03	9.995598e+01	7.970654e+02	2.823235e+01
3.145000e+03	9.602581e+01	8.193079e+02	2.862355e+01
