RA,DEC,ID,Field,RA_2,DEC_2,X_IMAGE,Y_IMAGE,THETA_IMAGE,ERRTHETA_IMAGE,A_IMAGE,ERRA_IMAGE,B_IMAGE,ERRB_IMAGE,X_WORLD,Y_WORLD,THETA_WORLD,ERRTHETA_WORLD,A_WORLD,ERRA_WORLD,B_WORLD,ERRB_WORLD,ELONGATION,ELLIPTICITY,KRON_RADIUS,PETRO_RADIUS,FLUX_AUTO_U,FLUXERR_AUTO_U,U_AUTO,e_U_AUTO,FLUX_ISO_U,FLUXERR_ISO_U,U_ISO,e_U_ISO,FLUX_PETRO_U,FLUXERR_PETRO_U,U_PETRO,e_U_PETRO,U_APER_3,U_APER_6,e_U_APER_3,e_U_APER_6,FLUX_APER_3_U,FLUX_APER_6_U,FLUXERR_APER_3_U,FLUXERR_APER_6_U,FLAGS_U,FWHM_IMAGE_U,FWHM_WORLD_U,ISOAREA_IMAGE_U,ISOAREA_WORLD_U,FLUX_RADIUS_20_U,FLUX_RADIUS_50_U,FLUX_RADIUS_70_U,FLUX_RADIUS_90_U,FLUX_MAX_U,SNR_WIN_U,MU_THRESHOLD_U,THRESHOLD_U,MU_MAX_U,CLASS_STAR_U,BACKGROUND_U,FLUX_AUTO_F378,FLUXERR_AUTO_F378,F378_AUTO,e_F378_AUTO,FLUX_ISO_F378,FLUXERR_ISO_F378,F378_ISO,e_F378_ISO,FLUX_PETRO_F378,FLUXERR_PETRO_F378,F378_PETRO,e_F378_PETRO,F378_APER_3,F378_APER_6,e_F378_APER_3,e_F378_APER_6,FLUX_APER_3_F378,FLUX_APER_6_F378,FLUXERR_APER_3_F378,FLUXERR_APER_6_F378,FLAGS_F378,FWHM_IMAGE_F378,FWHM_WORLD_F378,ISOAREA_IMAGE_F378,ISOAREA_WORLD_F378,FLUX_RADIUS_20_F378,FLUX_RADIUS_50_F378,FLUX_RADIUS_70_F378,FLUX_RADIUS_90_F378,FLUX_MAX_F378,SNR_WIN_F378,MU_THRESHOLD_F378,THRESHOLD_F378,MU_MAX_F378,CLASS_STAR_F378,BACKGROUND_F378,FLUX_AUTO_F395,FLUXERR_AUTO_F395,F395_AUTO,e_F395_AUTO,FLUX_ISO_F395,FLUXERR_ISO_F395,F395_ISO,e_F395_ISO,FLUX_PETRO_F395,FLUXERR_PETRO_F395,F395_PETRO,e_F395_PETRO,F395_APER_3,F395_APER_6,e_F395_APER_3,e_F395_APER_6,FLUX_APER_3_F395,FLUX_APER_6_F395,FLUXERR_APER_3_F395,FLUXERR_APER_6_F395,FLAGS_F395,FWHM_IMAGE_F395,FWHM_WORLD_F395,ISOAREA_IMAGE_F395,ISOAREA_WORLD_F395,FLUX_RADIUS_20_F395,FLUX_RADIUS_50_F395,FLUX_RADIUS_70_F395,FLUX_RADIUS_90_F395,FLUX_MAX_F395,SNR_WIN_F395,MU_THRESHOLD_F395,THRESHOLD_F395,MU_MAX_F395,CLASS_STAR_F395,BACKGROUND_F395,FLUX_AUTO_F410,FLUXERR_AUTO_F410,F410_AUTO,e_F410_AUTO,FLUX_ISO_F410,FLUXERR_ISO_F410,F410_ISO,e_F410_ISO,FLUX_PETRO_F410,FLUXERR_PETRO_F410,F410_PETRO,e_F410_PETRO,F410_APER_3,F410_APER_6,e_F410_APER_3,e_F410_APER_6,FLUX_APER_3_F410,FLUX_APER_6_F410,FLUXERR_APER_3_F410,FLUXERR_APER_6_F410,FLAGS_F410,FWHM_IMAGE_F410,FWHM_WORLD_F410,ISOAREA_IMAGE_F410,ISOAREA_WORLD_F410,FLUX_RADIUS_20_F410,FLUX_RADIUS_50_F410,FLUX_RADIUS_70_F410,FLUX_RADIUS_90_F410,FLUX_MAX_F410,SNR_WIN_F410,MU_THRESHOLD_F410,THRESHOLD_F410,MU_MAX_F410,CLASS_STAR_F410,BACKGROUND_F410,FLUX_AUTO_F430,FLUXERR_AUTO_F430,F430_AUTO,e_F430_AUTO,FLUX_ISO_F430,FLUXERR_ISO_F430,F430_ISO,e_F430_ISO,FLUX_PETRO_F430,FLUXERR_PETRO_F430,F430_PETRO,e_F430_PETRO,F430_APER_3,F430_APER_6,e_F430_APER_3,e_F430_APER_6,FLUX_APER_3_F430,FLUX_APER_6_F430,FLUXERR_APER_3_F430,FLUXERR_APER_6_F430,FLAGS_F430,FWHM_IMAGE_F430,FWHM_WORLD_F430,ISOAREA_IMAGE_F430,ISOAREA_WORLD_F430,FLUX_RADIUS_20_F430,FLUX_RADIUS_50_F430,FLUX_RADIUS_70_F430,FLUX_RADIUS_90_F430,FLUX_MAX_F430,SNR_WIN_F430,MU_THRESHOLD_F430,THRESHOLD_F430,MU_MAX_F430,CLASS_STAR_F430,BACKGROUND_F430,FLUX_AUTO_G,FLUXERR_AUTO_G,G_AUTO,e_G_AUTO,FLUX_ISO_G,FLUXERR_ISO_G,G_ISO,e_G_ISO,FLUX_PETRO_G,FLUXERR_PETRO_G,G_PETRO,e_G_PETRO,G_APER_3,G_APER_6,e_G_APER_3,e_G_APER_6,FLUX_APER_3_G,FLUX_APER_6_G,FLUXERR_APER_3_G,FLUXERR_APER_6_G,FLAGS_G,FWHM_IMAGE_G,FWHM_WORLD_G,ISOAREA_IMAGE_G,ISOAREA_WORLD_G,FLUX_RADIUS_20_G,FLUX_RADIUS_50_G,FLUX_RADIUS_70_G,FLUX_RADIUS_90_G,FLUX_MAX_G,SNR_WIN_G,MU_THRESHOLD_G,THRESHOLD_G,MU_MAX_G,CLASS_STAR_G,BACKGROUND_G,FLUX_AUTO_F515,FLUXERR_AUTO_F515,F515_AUTO,e_F515_AUTO,FLUX_ISO_F515,FLUXERR_ISO_F515,F515_ISO,e_F515_ISO,FLUX_PETRO_F515,FLUXERR_PETRO_F515,F515_PETRO,e_F515_PETRO,F515_APER_3,F515_APER_6,e_F515_APER_3,e_F515_APER_6,FLUX_APER_3_F515,FLUX_APER_6_F515,FLUXERR_APER_3_F515,FLUXERR_APER_6_F515,FLAGS_F515,FWHM_IMAGE_F515,FWHM_WORLD_F515,ISOAREA_IMAGE_F515,ISOAREA_WORLD_F515,FLUX_RADIUS_20_F515,FLUX_RADIUS_50_F515,FLUX_RADIUS_70_F515,FLUX_RADIUS_90_F515,FLUX_MAX_F515,SNR_WIN_F515,MU_THRESHOLD_F515,THRESHOLD_F515,MU_MAX_F515,CLASS_STAR_F515,BACKGROUND_F515,FLUX_AUTO_R,FLUXERR_AUTO_R,R_AUTO,e_R_AUTO,FLUX_ISO_R,FLUXERR_ISO_R,R_ISO,e_R_ISO,FLUX_PETRO_R,FLUXERR_PETRO_R,R_PETRO,e_R_PETRO,R_APER_3,R_APER_6,e_R_APER_3,e_R_APER_6,FLUX_APER_3_R,FLUX_APER_6_R,FLUXERR_APER_3_R,FLUXERR_APER_6_R,FLAGS_R,FWHM_IMAGE_R,FWHM_WORLD_R,ISOAREA_IMAGE_R,ISOAREA_WORLD_R,FLUX_RADIUS_20_R,FLUX_RADIUS_50_R,FLUX_RADIUS_70_R,FLUX_RADIUS_90_R,FLUX_MAX_R,SNR_WIN_R,MU_THRESHOLD_R,THRESHOLD_R,MU_MAX_R,CLASS_STAR_R,BACKGROUND_R,FLUX_AUTO_F660,FLUXERR_AUTO_F660,F660_AUTO,e_F660_AUTO,FLUX_ISO_F660,FLUXERR_ISO_F660,F660_ISO,e_F660_ISO,FLUX_PETRO_F660,FLUXERR_PETRO_F660,F660_PETRO,e_F660_PETRO,F660_APER_3,F660_APER_6,e_F660_APER_3,e_F660_APER_6,FLUX_APER_3_F660,FLUX_APER_6_F660,FLUXERR_APER_3_F660,FLUXERR_APER_6_F660,FLAGS_F660,FWHM_IMAGE_F660,FWHM_WORLD_F660,ISOAREA_IMAGE_F660,ISOAREA_WORLD_F660,FLUX_RADIUS_20_F660,FLUX_RADIUS_50_F660,FLUX_RADIUS_70_F660,FLUX_RADIUS_90_F660,FLUX_MAX_F660,SNR_WIN_F660,MU_THRESHOLD_F660,THRESHOLD_F660,MU_MAX_F660,CLASS_STAR_F660,BACKGROUND_F660,FLUX_AUTO_I,FLUXERR_AUTO_I,I_AUTO,e_I_AUTO,FLUX_ISO_I,FLUXERR_ISO_I,I_ISO,e_I_ISO,FLUX_PETRO_I,FLUXERR_PETRO_I,I_PETRO,e_I_PETRO,I_APER_3,I_APER_6,e_I_APER_3,e_I_APER_6,FLUX_APER_3_I,FLUX_APER_6_I,FLUXERR_APER_3_I,FLUXERR_APER_6_I,FLAGS_I,FWHM_IMAGE_I,FWHM_WORLD_I,ISOAREA_IMAGE_I,ISOAREA_WORLD_I,FLUX_RADIUS_20_I,FLUX_RADIUS_50_I,FLUX_RADIUS_70_I,FLUX_RADIUS_90_I,FLUX_MAX_I,SNR_WIN_I,MU_THRESHOLD_I,THRESHOLD_I,MU_MAX_I,CLASS_STAR_I,BACKGROUND_I,FLUX_AUTO_F861,FLUXERR_AUTO_F861,F861_AUTO,e_F861_AUTO,FLUX_ISO_F861,FLUXERR_ISO_F861,F861_ISO,e_F861_ISO,FLUX_PETRO_F861,FLUXERR_PETRO_F861,F861_PETRO,e_F861_PETRO,F861_APER_3,F861_APER_6,e_F861_APER_3,e_F861_APER_6,FLUX_APER_3_F861,FLUX_APER_6_F861,FLUXERR_APER_3_F861,FLUXERR_APER_6_F861,FLAGS_F861,FWHM_IMAGE_F861,FWHM_WORLD_F861,ISOAREA_IMAGE_F861,ISOAREA_WORLD_F861,FLUX_RADIUS_20_F861,FLUX_RADIUS_50_F861,FLUX_RADIUS_70_F861,FLUX_RADIUS_90_F861,FLUX_MAX_F861,SNR_WIN_F861,MU_THRESHOLD_F861,THRESHOLD_F861,MU_MAX_F861,CLASS_STAR_F861,BACKGROUND_F861,FLUX_AUTO_Z,FLUXERR_AUTO_Z,Z_AUTO,e_Z_AUTO,FLUX_ISO_Z,FLUXERR_ISO_Z,Z_ISO,e_Z_ISO,FLUX_PETRO_Z,FLUXERR_PETRO_Z,Z_PETRO,e_Z_PETRO,Z_APER_3,Z_APER_6,e_Z_APER_3,e_Z_APER_6,FLUX_APER_3_Z,FLUX_APER_6_Z,FLUXERR_APER_3_Z,FLUXERR_APER_6_Z,FLAGS_Z,FWHM_IMAGE_Z,FWHM_WORLD_Z,ISOAREA_IMAGE_Z,ISOAREA_WORLD_Z,FLUX_RADIUS_20_Z,FLUX_RADIUS_50_Z,FLUX_RADIUS_70_Z,FLUX_RADIUS_90_Z,FLUX_MAX_Z,SNR_WIN_Z,MU_THRESHOLD_Z,THRESHOLD_Z,MU_MAX_Z,CLASS_STAR_Z,BACKGROUND_Z,U_ext,F378_ext,F395_ext,F410_ext,F430_ext,G_ext,F515_ext,R_ext,F660_ext,I_ext,F861_ext,Z_ext,W1_ab_ext,W2_ab_ext,Ypmag_ext,Jpmag_ext,Hpmag_ext,Kspmag_ext,FUVmag_ext,NUVmag_ext,U_PETRO_c,U_AUTO_c,U_APER_3_c,U_APER_6_c,U_ISO_c,F378_PETRO_c,F378_AUTO_c,F378_APER_3_c,F378_APER_6_c,F378_ISO_c,F395_PETRO_c,F395_AUTO_c,F395_APER_3_c,F395_APER_6_c,F395_ISO_c,F410_PETRO_c,F410_AUTO_c,F410_APER_3_c,F410_APER_6_c,F410_ISO_c,F430_PETRO_c,F430_AUTO_c,F430_APER_3_c,F430_APER_6_c,F430_ISO_c,G_PETRO_c,G_AUTO_c,G_APER_3_c,G_APER_6_c,G_ISO_c,F515_PETRO_c,F515_AUTO_c,F515_APER_3_c,F515_APER_6_c,F515_ISO_c,R_PETRO_c,R_AUTO_c,R_APER_3_c,R_APER_6_c,R_ISO_c,F660_PETRO_c,F660_AUTO_c,F660_APER_3_c,F660_APER_6_c,F660_ISO_c,I_PETRO_c,I_AUTO_c,I_APER_3_c,I_APER_6_c,I_ISO_c,F861_PETRO_c,F861_AUTO_c,F861_APER_3_c,F861_APER_6_c,F861_ISO_c,Z_PETRO_c,Z_AUTO_c,Z_APER_3_c,Z_APER_6_c,Z_ISO_c,PQSO,PGal,PSS,PROB_STAR,PROB_GAL,PROB_QSO,FWHM_R_n,FWHM_U_n,FWHM_G_n,FWHM_I_n,FWHM_Z_n,FWHM_F378_n,FWHM_F395_n,FWHM_F410_n,FWHM_F430_n,FWHM_F515_n,FWHM_F660_n,FWHM_F861_n,zml,sigma_68,odds,pdf_num_peaks,pdf_peak_height,U-F378,U-F395,U-F410,U-F430,U-G,U-F515,U-R,U-F660,U-I,U-F861,U-Z,F378-F395,F378-F410,F378-F430,F378-G,F378-F515,F378-R,F378-F660,F378-I,F378-F861,F378-Z,F395-F410,F395-F430,F395-G,F395-F515,F395-R,F395-F660,F395-I,F395-F861,F395-Z,F410-F430,F410-G,F410-F515,F410-R,F410-F660,F410-I,F410-F861,F410-Z,F430-G,F430-F515,F430-R,F430-F660,F430-I,F430-F861,F430-Z,G-F515,G-R,G-F660,G-I,G-F861,G-Z,F515-R,F515-F660,F515-I,F515-F861,F515-Z,R-F660,R-I,R-F861,R-Z,F660-I,F660-F861,F660-Z,I-F861,I-Z,F861-Z,z,e_z
63.87893935705491,-31.118532425091235,iDR4_FORNAX_RUN1_SPLUS-s24s42.05533,SPLUS-s24s42,63.87893935705491,-31.118532425091235,8723.808,4077.011,86.95235,33.777966,1.3646241,0.052758425,1.3523561,0.052346744,63.87893935705491,-31.118532425091235,-87.15207,-34.094433,2.0847339E-4,8.059916E-6,2.0659337E-4,7.996755E-6,1.0090716,0.008990049,5.121081352233887,5.279999732971191,0.35746202,0.0793608,21.374926,0.24110486,0.34917,0.039556954,21.400408,0.12303134,0.31971595,0.08232997,21.496088,0.27965558,21.62955,21.289782,0.12557003,0.1773637,0.28273508,0.3866223,0.032691576,0.0631425,0,5.682059,8.6809235E-4,19,4.4347996E-7,0.98594236,1.7985002,2.4286268,3.1818964,0.032016814,10.25798,23.996185,0.25572777,22.696367,0.007411315,3.4335768E-4,0.35007167,0.07010775,20.606607,0.2174898,0.19976936,0.03450347,21.215677,0.18757015,0.3424431,0.0727677,20.630527,0.23077036,21.33455,20.746765,0.17331898,0.19648385,0.17905203,0.30767617,0.028575612,0.05566611,0,8.1251,0.0012413347,12,2.800926E-7,1.2203896,2.667976,4.4644527,5.759084,0.020593558,7.9925833,23.33403,0.25572777,22.384483,8.067386E-4,-1.3674326E-4,0.33526924,0.12599976,20.655516,0.40813687,0.2502119,0.061849833,20.97323,0.26844814,0.32518086,0.1308436,20.688688,0.43697575,21.371634,20.538671,0.31784567,0.29113004,0.17335907,0.37336338,0.050737962,0.10008959,0,8.1251,0.0012413347,7,1.6338736E-7,1.5243261,2.6115322,3.322965,4.2097726,0.029816194,4.7648835,22.724413,0.25572777,21.984682,0.2509584,-5.337169E-4,1.019165,0.30712688,20.469389,0.3272677,0.7700573,0.15114531,20.773693,0.2131579,1.0060995,0.31894296,20.483397,0.3442722,20.95412,20.522615,0.20774321,0.27266154,0.652156,0.9704058,0.12475228,0.24363936,0,8.1251,0.0012413347,8,1.867284E-7,1.1141062,2.0042295,2.9421294,3.582712,0.0877468,6.631999,22.791788,0.25572777,21.833735,0.47487804,1.5489862E-4,1.5332481,0.36473632,20.164968,0.25834283,0.754605,0.17860687,20.9347,0.2570445,1.6298772,0.37897074,20.098612,0.25251117,21.3042,20.574978,0.29658306,0.29801306,0.53693277,1.0510151,0.1466346,0.28841275,0,8.1251,0.0012413347,11,2.5675155E-7,1.443467,3.4284668,4.503781,6.3793983,0.08670536,5.1033907,22.72578,0.25572777,21.985699,1.0801567E-4,-0.002709349,7.6055336,0.86174864,20.675177,0.12304975,6.7870154,0.44482127,20.798803,0.071176484,7.664661,0.89404964,20.666767,0.12667722,20.953476,20.633343,0.06890564,0.09505979,5.885853,7.9042892,0.3734516,0.69187856,0,3.3260183,5.081417E-4,22,5.135031E-7,0.94729483,1.7385247,2.3709788,3.559683,0.80586433,18.07298,24.069872,0.25572777,21.81416,0.23832281,0.0061872657,1.6391431,0.3796662,20.246458,0.25154454,1.0759035,0.1883463,20.703568,0.19011377,1.5393378,0.3937833,20.314667,0.2778134,20.897736,20.237717,0.1881896,0.19889228,0.89971715,1.6523956,0.15590921,0.30262315,0,5.3891373,8.2334044E-4,12,2.800926E-7,1.0421101,2.3052454,3.452128,4.3531575,0.121362306,7.502223,22.852789,0.25572777,21.774605,0.00185872,0.005259742,12.222583,0.9226968,20.086094,0.08198339,10.371964,0.47862706,20.264349,0.050114807,12.472193,0.9573569,20.064144,0.08336061,20.39769,20.128942,0.047776345,0.06840492,9.173282,11.749608,0.40355974,0.74008375,0,4.207527,6.4281665E-4,30,7.002315E-7,1.0946592,1.9112164,2.5009935,3.852982,0.8492317,24.871864,23.934021,0.25572777,21.683249,0.011712645,-0.0023655503,1.7952462,0.113314755,19.669691,0.0685476,1.3217889,0.059164025,20.002094,0.04860998,1.8279556,0.11749682,19.650085,0.06980561,20.117805,19.779451,0.04588111,0.060937095,1.1881673,1.6226293,0.050197456,0.09104817,0,3.5309985,5.394581E-4,27,6.302084E-7,1.0496181,1.9559019,2.9448314,4.520957,0.15864116,27.546083,23.756952,0.25572777,21.005774,0.07683857,1.320733E-4,12.233115,1.114065,19.865156,0.0989016,10.192741,0.5616282,20.063272,0.059839472,12.239851,1.1562922,19.86456,0.10259384,20.211231,19.951376,0.057161808,0.08526729,8.894204,11.29925,0.46814805,0.8871606,0,4.2327137,6.466646E-4,25,5.835263E-7,1.1016426,1.9803406,2.658345,5.7849803,0.77177525,20.47082,23.42669,0.25572777,21.567085,0.009405457,-0.0040442287,4.1739254,0.57405734,19.28464,0.1493621,3.218039,0.285368,19.567022,0.09630388,4.497167,0.59655976,19.203653,0.14406045,19.693045,19.250746,0.08980686,0.11529042,2.8653827,4.3062778,0.23695305,0.45715708,0,4.069123,6.2167156E-4,19,4.4347996E-7,1.0052611,1.9104974,2.866836,4.354838,0.34440228,14.450578,22.422684,0.25572777,20.695148,0.012091444,0.007056124,7.6182985,1.2599132,19.815355,0.17960253,6.961758,0.62078476,19.913202,0.09683937,8.29524,1.3094147,19.722927,0.17142655,20.020844,19.888445,0.08845023,0.1522457,6.3046794,7.122337,0.5134902,0.9984762,0,3.7304697,5.6993286E-4,18,4.2013892E-7,0.86231923,1.512909,2.1025674,3.3642695,0.70460933,15.195281,22.783993,0.25572777,21.101942,0.0031197488,0.02842563,0.2855713710669407,0.3118011677058646,0.1734706935562051,0.1675428507711819,0.1625046864498538,0.1571533244312301,0.1494961108761248,0.1315028867811501,0.1189435100130076,0.094810505366788,0.0887557601251839,0.07050664856076,0.0567591683631575,0.0541890520563533,0.0428178890208322,0.0307537205111046,0.0198474478383852,0.0129198082471269,0.0063138185167923,0.0037904529379085,21.21051662893306,21.08935462893306,21.34397862893306,21.00421062893306,21.11483662893306,20.31872583229413,20.29480583229413,21.02274883229413,20.43496383229413,20.903875832294133,20.515217306443795,20.482045306443798,21.1981633064438,20.3652003064438,20.7997593064438,20.31585414922882,20.30184614922882,20.78657714922882,20.355072149228818,20.60615014922882,19.936107313550146,20.002463313550145,21.141695313550148,20.412473313550148,20.772195313550142,20.50961367556877,20.51802367556877,20.796322675568767,20.47618967556877,20.641649675568768,20.165170889123875,20.096961889123875,20.748239889123877,20.088220889123875,20.554071889123875,19.93264111321885,19.95459111321885,20.26618711321885,19.99743911321885,20.13284611321885,19.531141489986997,19.550747489986996,19.998861489986997,19.660507489986998,19.883150489986992,19.769749494633214,19.77034549463321,20.11642049463321,19.85656549463321,19.96846149463321,19.11489723987481,19.19588423987481,19.604289239874817,19.16199023987481,19.478266239874817,19.65242035143924,19.74484835143924,19.95033735143924,19.81793835143924,19.84269535143924,,,,0.23,0.41,0.36,3.1376040268456373,3.865346258503401,2.5292914828897337,3.5361016708437756,3.535990236966825,6.049962769918094,5.331430446194226,5.561327857631759,5.866498194945848,4.197147429906542,2.8824477551020404,3.7642210915818692,0.31240818,0.017499983,0.74748313,1.0,31.052399,0.5692467966389287,0.6390103224892592,0.6491384797042414,0.5917373153829111,0.5280209533642903,0.9159897398091843,1.0067715157142096,1.3437031389460614,1.1476451342998502,1.842220389058248,1.1862722774938206,0.06976352585033041,0.07989168306531269,0.022490518743982335,-0.04122584327463841,0.34674294317025556,0.4375247190752809,0.7744563423071327,0.5783983376609214,1.2729735924193193,0.6170254808548918,0.01012815721498228,-0.047273007106348075,-0.11098936912496882,0.27697941731992515,0.3677611932249505,0.7046928164568023,0.508634811810591,1.2032100665689889,0.5472619550045614,-0.057401164321330356,-0.1211175263399511,0.26685126010494287,0.3576330360099682,0.69456465924182,0.4985066545956087,1.1930819093540066,0.5371337977895791,-0.06371636201862074,0.3242524244262732,0.41503420033129856,0.7519658235631503,0.5559078189169391,1.250483073675337,0.5945349621109095,0.38796878644489396,0.4787505623499193,0.8156821855817711,0.6196241809355598,1.3141994356939577,0.6582513241295302,0.09078177590502534,0.4277133991368771,0.23165539449066586,0.9262306492490637,0.2702825376846363,0.3369316232318518,0.14087361858564051,0.8354488733440384,0.17950076177961094,-0.19605800464621126,0.4985172501121866,-0.15743086145224083,0.6945752547583979,0.038627143193970426,-0.6559481115644274,,
