wavelength	flux	var	error
4.848000e+03	9.107020e+02	1.026738e+03	3.204275e+01
4.849000e+03	8.842479e+02	1.135163e+03	3.369218e+01
4.850000e+03	8.932341e+02	1.198632e+03	3.462127e+01
4.851000e+03	8.692567e+02	2.574588e+03	5.074040e+01
4.852000e+03	8.709471e+02	2.867888e+03	5.355267e+01
4.853000e+03	8.343833e+02	2.676142e+03	5.173144e+01
4.854000e+03	8.126093e+02	2.417548e+03	4.916857e+01
4.855000e+03	8.424326e+02	2.237715e+03	4.730449e+01
4.856000e+03	9.305587e+02	2.084594e+03	4.565736e+01
4.857000e+03	1.295128e+03	1.948240e+03	4.413888e+01
4.858000e+03	1.905206e+03	2.017654e+03	4.491830e+01
4.859000e+03	2.757068e+03	2.275723e+03	4.770454e+01
4.860000e+03	3.424798e+03	2.724775e+03	5.219938e+01
4.861000e+03	3.389415e+03	2.812158e+03	5.302979e+01
4.862000e+03	2.680160e+03	1.925747e+03	4.388334e+01
4.863000e+03	1.699550e+03	1.321180e+03	3.634804e+01
4.864000e+03	1.059115e+03	1.020525e+03	3.194566e+01
4.865000e+03	8.893253e+02	8.674534e+02	2.945256e+01
4.866000e+03	8.460251e+02	8.006967e+02	2.829658e+01
4.867000e+03	8.423997e+02	7.950356e+02	2.819637e+01
4.868000e+03	8.108806e+02	8.362302e+02	2.891765e+01
4.869000e+03	8.248150e+02	1.122534e+03	3.350423e+01
4.870000e+03	8.482178e+02	1.188363e+03	3.447264e+01
4.871000e+03	8.764680e+02	1.259093e+03	3.548370e+01
4.872000e+03	8.849686e+02	1.301515e+03	3.607651e+01
4.873000e+03	8.668897e+02	1.285108e+03	3.584841e+01
4.874000e+03	8.688893e+02	1.265937e+03	3.558001e+01
4.875000e+03	8.720313e+02	1.216770e+03	3.488224e+01
4.876000e+03	8.658419e+02	1.185320e+03	3.442848e+01
4.877000e+03	9.041423e+02	1.079266e+03	3.285218e+01
4.878000e+03	9.105966e+02	8.716695e+02	2.952405e+01
4.879000e+03	9.384112e+02	8.381319e+02	2.895051e+01
4.880000e+03	9.087660e+02	8.233620e+02	2.869429e+01
4.881000e+03	9.203909e+02	8.268241e+02	2.875455e+01
4.882000e+03	9.395514e+02	8.386653e+02	2.895972e+01
4.883000e+03	9.199416e+02	8.379493e+02	2.894735e+01
4.884000e+03	8.900119e+02	8.184796e+02	2.860908e+01
4.885000e+03	9.130391e+02	8.215884e+02	2.866336e+01
4.886000e+03	8.956869e+02	8.137882e+02	2.852697e+01
4.887000e+03	9.270555e+02	8.601874e+02	2.932895e+01
4.888000e+03	9.137044e+02	8.801942e+02	2.966807e+01
4.889000e+03	9.427420e+02	9.373383e+02	3.061598e+01
4.890000e+03	9.514721e+02	9.802552e+02	3.130903e+01
4.891000e+03	9.189274e+02	9.899600e+02	3.146363e+01
4.892000e+03	9.156157e+02	1.039500e+03	3.224128e+01
