wavelength	flux	var	error
2.753000e+03	-8.053250e+00	2.245831e+02	1.498610e+01
2.754000e+03	5.020578e+00	2.348597e+02	1.532513e+01
2.755000e+03	8.458543e+00	2.374010e+02	1.540782e+01
2.756000e+03	2.152102e+01	2.489718e+02	1.577884e+01
2.757000e+03	1.418567e+01	2.456440e+02	1.567303e+01
2.758000e+03	1.774718e+01	2.496846e+02	1.580141e+01
2.759000e+03	1.609389e+01	2.558053e+02	1.599391e+01
2.760000e+03	1.749529e+01	2.604336e+02	1.613795e+01
2.761000e+03	1.180484e+01	2.563649e+02	1.601140e+01
2.762000e+03	-9.182930e-01	2.507133e+02	1.583393e+01
2.763000e+03	-1.375470e+01	2.406824e+02	1.551394e+01
2.764000e+03	1.292064e+01	2.645151e+02	1.626392e+01
2.765000e+03	-1.443831e+00	2.593101e+02	1.610311e+01
2.766000e+03	4.266632e-01	2.613978e+02	1.616780e+01
2.767000e+03	1.044216e+01	2.683812e+02	1.638234e+01
2.768000e+03	4.860539e+00	2.710509e+02	1.646362e+01
2.769000e+03	2.216729e+01	2.827990e+02	1.681663e+01
2.770000e+03	3.759774e+01	2.957170e+02	1.719642e+01
2.771000e+03	2.699490e+01	2.942885e+02	1.715484e+01
2.772000e+03	2.663845e+01	2.961256e+02	1.720830e+01
2.773000e+03	9.497290e+00	2.883837e+02	1.698186e+01
2.774000e+03	8.028306e+00	2.947177e+02	1.716735e+01
2.775000e+03	1.895019e+01	3.064130e+02	1.750466e+01
2.776000e+03	3.438831e+01	3.171382e+02	1.780837e+01
2.777000e+03	1.645186e+01	3.090879e+02	1.758089e+01
2.778000e+03	1.902836e+01	3.127579e+02	1.768496e+01
2.779000e+03	4.021681e+01	3.306146e+02	1.818281e+01
2.780000e+03	2.545647e+00	3.077613e+02	1.754313e+01
2.781000e+03	7.889207e+00	3.181015e+02	1.783540e+01
2.782000e+03	9.332977e+00	3.261954e+02	1.806088e+01
2.783000e+03	2.397470e+01	3.368664e+02	1.835392e+01
2.784000e+03	4.740090e+00	3.303519e+02	1.817559e+01
2.785000e+03	3.583205e+00	3.346222e+02	1.829268e+01
2.786000e+03	1.208414e+01	3.424596e+02	1.850566e+01
2.787000e+03	1.939566e+01	3.552476e+02	1.884801e+01
2.788000e+03	2.860066e+01	3.653432e+02	1.911395e+01
2.789000e+03	1.466482e+01	3.576376e+02	1.891131e+01
2.790000e+03	1.543471e+01	3.643525e+02	1.908802e+01
2.791000e+03	1.124332e+01	3.646034e+02	1.909459e+01
2.792000e+03	2.269977e+01	3.734883e+02	1.932584e+01
2.793000e+03	6.073918e+00	3.659591e+02	1.913006e+01
2.794000e+03	1.418696e+01	3.796711e+02	1.948515e+01
2.795000e+03	2.567899e+01	3.949037e+02	1.987218e+01
2.796000e+03	1.156607e+01	3.870961e+02	1.967476e+01
2.797000e+03	1.658168e+01	3.951283e+02	1.987783e+01
2.798000e+03	2.325812e+01	3.988235e+02	1.997057e+01
2.799000e+03	1.155748e+01	3.919139e+02	1.979682e+01
2.800000e+03	1.653848e+01	3.980568e+02	1.995136e+01
2.801000e+03	3.857299e+01	4.240851e+02	2.059333e+01
2.802000e+03	1.921980e+01	4.122930e+02	2.030500e+01
2.803000e+03	1.444785e+00	4.023206e+02	2.005793e+01
2.804000e+03	8.768465e+00	4.155832e+02	2.038586e+01
2.805000e+03	2.410282e+01	4.277591e+02	2.068234e+01
2.806000e+03	1.084733e+01	4.207287e+02	2.051167e+01
2.807000e+03	1.685840e+01	4.373786e+02	2.091360e+01
2.808000e+03	2.688517e+00	4.288168e+02	2.070789e+01
2.809000e+03	1.445136e+01	4.435494e+02	2.106061e+01
2.810000e+03	1.823028e+01	4.525299e+02	2.127275e+01
2.811000e+03	2.188471e+00	4.454381e+02	2.110540e+01
2.812000e+03	-1.060576e+01	4.373047e+02	2.091183e+01
2.813000e+03	1.838082e+00	4.479152e+02	2.116401e+01
2.814000e+03	1.288447e+00	4.551598e+02	2.133447e+01
2.815000e+03	3.667387e+00	4.653148e+02	2.157116e+01
2.816000e+03	2.830823e+01	4.963321e+02	2.227851e+01
2.817000e+03	3.687452e+01	5.030883e+02	2.242963e+01
2.818000e+03	1.110883e+01	4.854621e+02	2.203320e+01
2.819000e+03	1.472571e+01	4.845297e+02	2.201204e+01
2.820000e+03	2.698565e+01	5.068572e+02	2.251349e+01
2.821000e+03	2.439689e+01	5.084952e+02	2.254984e+01
2.822000e+03	2.984266e+01	5.137949e+02	2.266704e+01
2.823000e+03	1.521227e+00	4.965625e+02	2.228368e+01
2.824000e+03	1.591825e+01	5.060483e+02	2.249552e+01
2.825000e+03	2.295933e+01	5.118073e+02	2.262316e+01
2.826000e+03	2.031557e+01	5.114623e+02	2.261553e+01
2.827000e+03	2.503978e+01	5.225222e+02	2.285874e+01
2.828000e+03	1.327795e+01	5.160682e+02	2.271714e+01
2.829000e+03	1.877725e+01	5.190990e+02	2.278374e+01
2.830000e+03	1.134715e+01	5.217842e+02	2.284260e+01
2.831000e+03	3.424104e+00	5.245302e+02	2.290262e+01
2.832000e+03	-2.058770e+01	5.070169e+02	2.251704e+01
2.833000e+03	-6.128840e+00	5.204862e+02	2.281417e+01
2.834000e+03	3.300697e+01	5.599491e+02	2.366324e+01
2.835000e+03	2.326056e+01	5.551986e+02	2.356265e+01
2.836000e+03	2.758496e+01	5.668637e+02	2.380890e+01
2.837000e+03	2.132357e+01	5.637226e+02	2.374284e+01
2.838000e+03	3.119640e+01	5.825596e+02	2.413627e+01
2.839000e+03	4.073433e+01	5.933176e+02	2.435811e+01
2.840000e+03	3.411934e+01	5.950429e+02	2.439350e+01
2.841000e+03	1.980854e+01	5.840904e+02	2.416796e+01
2.842000e+03	1.898192e+01	5.885820e+02	2.426071e+01
2.843000e+03	2.952282e+01	6.023991e+02	2.454382e+01
2.844000e+03	9.575271e+00	5.862985e+02	2.421360e+01
2.845000e+03	2.361120e+01	6.036634e+02	2.456956e+01
2.846000e+03	1.202011e+01	5.914247e+02	2.431922e+01
2.847000e+03	2.784305e+01	6.098294e+02	2.469472e+01
2.848000e+03	3.528855e+01	6.232798e+02	2.496557e+01
2.849000e+03	2.634677e+01	6.284223e+02	2.506835e+01
2.850000e+03	2.875445e+01	6.326406e+02	2.515235e+01
2.851000e+03	2.820706e+01	6.357736e+02	2.521455e+01
2.852000e+03	-6.268209e+00	6.309260e+02	2.511824e+01
2.853000e+03	3.363151e+01	7.260027e+02	2.694444e+01
2.854000e+03	7.155427e+01	7.108382e+02	2.666155e+01
2.855000e+03	4.836324e+01	6.765469e+02	2.601052e+01
2.856000e+03	4.401936e+01	6.802886e+02	2.608234e+01
2.857000e+03	4.808852e+01	6.822782e+02	2.612046e+01
2.858000e+03	4.853082e+01	6.846758e+02	2.616631e+01
2.859000e+03	5.215369e+01	7.015802e+02	2.648736e+01
2.860000e+03	2.516291e+01	6.708961e+02	2.590166e+01
2.861000e+03	2.609253e+01	6.773373e+02	2.602570e+01
2.862000e+03	1.911970e+01	6.728618e+02	2.593958e+01
2.863000e+03	2.691388e+01	6.918770e+02	2.630355e+01
2.864000e+03	4.019447e+00	6.651037e+02	2.578960e+01
2.865000e+03	4.206047e+00	6.550702e+02	2.559434e+01
2.866000e+03	6.935477e+00	6.830851e+02	2.613590e+01
2.867000e+03	3.406750e+01	7.209002e+02	2.684959e+01
2.868000e+03	2.539848e+01	7.168989e+02	2.677497e+01
2.869000e+03	1.070703e+01	6.953633e+02	2.636974e+01
2.870000e+03	2.988206e+01	7.136881e+02	2.671494e+01
2.871000e+03	2.635490e+01	7.232427e+02	2.689317e+01
2.872000e+03	1.798907e+01	7.206337e+02	2.684462e+01
2.873000e+03	2.439672e+01	7.267535e+02	2.695837e+01
2.874000e+03	2.795608e+01	7.361171e+02	2.713148e+01
2.875000e+03	3.760967e+00	7.232076e+02	2.689252e+01
2.876000e+03	1.384985e+00	7.248383e+02	2.692282e+01
2.877000e+03	1.518071e+01	7.286105e+02	2.699279e+01
2.878000e+03	2.400481e+01	7.505786e+02	2.739669e+01
2.879000e+03	3.788340e+01	7.703889e+02	2.775588e+01
2.880000e+03	3.898288e+01	7.717358e+02	2.778013e+01
2.881000e+03	3.650999e+01	7.708394e+02	2.776400e+01
2.882000e+03	4.427340e+01	7.882746e+02	2.807623e+01
2.883000e+03	3.150816e+01	7.907931e+02	2.812104e+01
2.884000e+03	2.743281e+00	7.680173e+02	2.771313e+01
2.885000e+03	2.404912e+01	7.880138e+02	2.807158e+01
2.886000e+03	2.475177e+01	7.940648e+02	2.817916e+01
2.887000e+03	4.210064e+01	8.061265e+02	2.839237e+01
2.888000e+03	4.181323e+01	8.079106e+02	2.842377e+01
2.889000e+03	1.305587e+01	7.744622e+02	2.782916e+01
2.890000e+03	9.040186e-01	7.662410e+02	2.768106e+01
2.891000e+03	5.375544e+00	7.854587e+02	2.802604e+01
2.892000e+03	1.056547e+01	8.305824e+02	2.881983e+01
2.893000e+03	4.523486e+01	8.653997e+02	2.941768e+01
2.894000e+03	4.384045e+01	8.695399e+02	2.948796e+01
2.895000e+03	3.314245e+01	8.552355e+02	2.924441e+01
2.896000e+03	4.614055e+01	8.622384e+02	2.936390e+01
2.897000e+03	6.595562e+01	8.915826e+02	2.985938e+01
2.898000e+03	2.063760e+01	8.513066e+02	2.917716e+01
2.899000e+03	-7.253489e+00	8.282738e+02	2.877975e+01
2.900000e+03	3.099743e+01	8.676438e+02	2.945579e+01
2.901000e+03	3.349822e+01	8.663796e+02	2.943433e+01
2.902000e+03	2.701496e+01	8.610115e+02	2.934300e+01
2.903000e+03	2.026884e+01	8.513380e+02	2.917770e+01
2.904000e+03	2.183867e+01	8.519919e+02	2.918890e+01
2.905000e+03	5.069882e+01	8.777742e+02	2.962725e+01
2.906000e+03	7.156023e+01	9.137884e+02	3.022893e+01
2.907000e+03	5.006118e+01	8.962743e+02	2.993784e+01
2.908000e+03	4.612048e+01	8.944587e+02	2.990750e+01
2.909000e+03	5.957044e+00	8.384952e+02	2.895678e+01
2.910000e+03	8.005453e+00	8.516909e+02	2.918374e+01
2.911000e+03	4.090981e+00	8.450112e+02	2.906908e+01
2.912000e+03	5.582389e+01	9.044623e+02	3.007428e+01
2.913000e+03	1.151485e+01	8.593153e+02	2.931408e+01
2.914000e+03	3.015224e+01	8.740645e+02	2.956458e+01
2.915000e+03	5.585366e+01	9.095821e+02	3.015928e+01
2.916000e+03	2.811433e+01	8.848154e+02	2.974585e+01
2.917000e+03	1.268299e+01	8.652764e+02	2.941558e+01
2.918000e+03	5.130969e+01	9.094664e+02	3.015736e+01
2.919000e+03	4.994632e+01	9.131719e+02	3.021873e+01
2.920000e+03	2.242710e+01	8.839050e+02	2.973054e+01
2.921000e+03	1.447749e+01	8.712450e+02	2.951686e+01
2.922000e+03	2.557175e+01	9.029006e+02	3.004830e+01
2.923000e+03	2.688535e+01	9.555529e+02	3.091202e+01
2.924000e+03	-2.558290e+01	8.021535e+02	2.832231e+01
2.925000e+03	1.575560e+02	4.870423e+03	6.978842e+01
2.926000e+03	1.510723e+02	1.763718e+04	1.328050e+02
2.927000e+03	1.445872e+02	4.734966e+04	2.175998e+02
2.928000e+03	1.381021e+02	1.036565e+06	1.018118e+03
2.929000e+03	1.316171e+02	3.076924e+06	1.754116e+03
2.930000e+03	1.251322e+02	3.029842e+07	5.504400e+03
2.931000e+03	1.186473e+02	9.298983e+06	3.049423e+03
2.932000e+03	1.121624e+02	1.257816e+06	1.121524e+03
2.933000e+03	1.056776e+02	1.822461e+05	4.269029e+02
2.934000e+03	9.919276e+01	1.567953e+04	1.252179e+02
2.935000e+03	9.270830e+01	7.489871e+03	8.654404e+01
2.936000e+03	8.622478e+01	5.099740e+02	2.258260e+01
2.937000e+03	4.715990e+01	8.884328e+02	2.980659e+01
2.938000e+03	3.493385e+01	9.741266e+02	3.121100e+01
2.939000e+03	7.884851e+01	9.730556e+02	3.119384e+01
2.940000e+03	3.702606e+01	9.429414e+02	3.070735e+01
2.941000e+03	4.079287e+01	9.651389e+02	3.106669e+01
2.942000e+03	5.308431e+01	9.719323e+02	3.117583e+01
2.943000e+03	3.453614e+01	9.525701e+02	3.086374e+01
2.944000e+03	3.486428e+01	9.505937e+02	3.083170e+01
2.945000e+03	3.991193e+01	9.599009e+02	3.098227e+01
2.946000e+03	4.695936e+01	9.517948e+02	3.085117e+01
2.947000e+03	2.212856e+01	9.218822e+02	3.036251e+01
2.948000e+03	3.842681e+01	9.553826e+02	3.090926e+01
2.949000e+03	6.446616e+01	9.781815e+02	3.127589e+01
2.950000e+03	7.634907e+01	9.776226e+02	3.126696e+01
2.951000e+03	3.348583e+01	9.186757e+02	3.030966e+01
2.952000e+03	6.003431e+01	9.440347e+02	3.072515e+01
2.953000e+03	5.283037e+01	9.399119e+02	3.065798e+01
2.954000e+03	4.743473e+01	9.237531e+02	3.039331e+01
2.955000e+03	2.794804e+01	9.108506e+02	3.018030e+01
2.956000e+03	5.557819e+01	9.373810e+02	3.061668e+01
2.957000e+03	5.408245e+01	9.307128e+02	3.050759e+01
2.958000e+03	7.134018e+01	9.581978e+02	3.095477e+01
2.959000e+03	7.138718e+01	9.551982e+02	3.090628e+01
2.960000e+03	2.779499e+01	9.009837e+02	3.001639e+01
2.961000e+03	5.492336e+01	8.487169e+02	2.913275e+01
2.962000e+03	4.293954e+01	5.767271e+02	2.401514e+01
2.963000e+03	5.415455e+01	5.346450e+02	2.312239e+01
2.964000e+03	5.193132e+01	5.972353e+02	2.443840e+01
2.965000e+03	5.207391e+01	6.047540e+02	2.459175e+01
2.966000e+03	4.069458e+01	5.750026e+02	2.397921e+01
2.967000e+03	3.965874e+01	5.280889e+02	2.298018e+01
2.968000e+03	5.549177e+01	5.017632e+02	2.240007e+01
2.969000e+03	6.373045e+01	4.390150e+02	2.095269e+01
2.970000e+03	5.008914e+01	4.286042e+02	2.070276e+01
2.971000e+03	5.816433e+01	4.332333e+02	2.081426e+01
2.972000e+03	6.821784e+01	4.321930e+02	2.078925e+01
2.973000e+03	3.993383e+01	4.208638e+02	2.051497e+01
2.974000e+03	3.740588e+01	4.190252e+02	2.047011e+01
2.975000e+03	3.821890e+01	4.150178e+02	2.037199e+01
2.976000e+03	4.673432e+01	4.172240e+02	2.042606e+01
2.977000e+03	4.735730e+01	4.182004e+02	2.044995e+01
2.978000e+03	5.705542e+01	4.202601e+02	2.050025e+01
2.979000e+03	8.854508e+01	4.379156e+02	2.092643e+01
2.980000e+03	6.344283e+01	4.212719e+02	2.052491e+01
2.981000e+03	5.250171e+01	4.166896e+02	2.041298e+01
2.982000e+03	9.133016e+01	4.344298e+02	2.084298e+01
2.983000e+03	5.468352e+01	4.148029e+02	2.036671e+01
2.984000e+03	6.703125e+01	4.175314e+02	2.043359e+01
2.985000e+03	1.362029e+01	3.889406e+02	1.972158e+01
2.986000e+03	5.437589e+01	4.107489e+02	2.026694e+01
2.987000e+03	8.043575e+01	4.203278e+02	2.050190e+01
2.988000e+03	4.829988e+01	4.074469e+02	2.018531e+01
2.989000e+03	4.404187e+01	4.551178e+02	2.133349e+01
2.990000e+03	7.017010e+01	4.917356e+02	2.217511e+01
2.991000e+03	6.190317e+01	5.422687e+02	2.328666e+01
2.992000e+03	5.596777e+01	5.742065e+02	2.396261e+01
2.993000e+03	5.074745e+01	5.311578e+02	2.304686e+01
2.994000e+03	8.945441e+01	5.129056e+02	2.264742e+01
2.995000e+03	9.819045e+01	5.580019e+02	2.362206e+01
2.996000e+03	9.161063e+01	6.189844e+02	2.487940e+01
2.997000e+03	7.224360e+01	6.504510e+02	2.550394e+01
2.998000e+03	4.324771e+01	5.803992e+02	2.409148e+01
2.999000e+03	5.941898e+01	4.704429e+02	2.168970e+01
3.000000e+03	5.836990e+01	4.186202e+02	2.046021e+01
3.001000e+03	4.799307e+01	4.201191e+02	2.049681e+01
3.002000e+03	3.884726e+01	4.128234e+02	2.031806e+01
3.003000e+03	5.343508e+01	4.174969e+02	2.043274e+01
3.004000e+03	5.283578e+01	4.196733e+02	2.048593e+01
3.005000e+03	8.261952e+01	4.331838e+02	2.081307e+01
3.006000e+03	8.339728e+01	4.355495e+02	2.086982e+01
3.007000e+03	4.987405e+01	4.167159e+02	2.041362e+01
3.008000e+03	3.951499e+01	4.586490e+02	2.141609e+01
3.009000e+03	5.150501e+01	4.883834e+02	2.209940e+01
3.010000e+03	5.503897e+01	5.124400e+02	2.263714e+01
3.011000e+03	5.521173e+01	5.380913e+02	2.319679e+01
3.012000e+03	3.589181e+01	5.007883e+02	2.237830e+01
3.013000e+03	2.926508e+01	4.666644e+02	2.160242e+01
3.014000e+03	5.374544e+01	4.602988e+02	2.145457e+01
3.015000e+03	7.840106e+01	4.870310e+02	2.206878e+01
3.016000e+03	5.188997e+01	4.814834e+02	2.194273e+01
3.017000e+03	3.945685e+01	5.236792e+02	2.288404e+01
3.018000e+03	4.743689e+01	5.846960e+02	2.418049e+01
3.019000e+03	5.433405e+01	6.451268e+02	2.539935e+01
3.020000e+03	2.116853e+01	6.179551e+02	2.485870e+01
3.021000e+03	5.851800e+01	5.912362e+02	2.431535e+01
3.022000e+03	7.464074e+01	5.518016e+02	2.349046e+01
3.023000e+03	5.988169e+01	4.826192e+02	2.196860e+01
3.024000e+03	4.530772e+01	4.164642e+02	2.040746e+01
3.025000e+03	6.442838e+01	4.212449e+02	2.052425e+01
3.026000e+03	6.847501e+01	4.289976e+02	2.071226e+01
3.027000e+03	6.472250e+01	4.265315e+02	2.065264e+01
3.028000e+03	4.524469e+01	4.107347e+02	2.026659e+01
3.029000e+03	4.466181e+01	4.114822e+02	2.028502e+01
3.030000e+03	6.683302e+01	4.214841e+02	2.053008e+01
3.031000e+03	6.377519e+01	4.165308e+02	2.040909e+01
3.032000e+03	6.313962e+01	4.178577e+02	2.044157e+01
3.033000e+03	6.870826e+01	4.180515e+02	2.044631e+01
3.034000e+03	4.948764e+01	4.085445e+02	2.021248e+01
3.035000e+03	5.945607e+01	4.149790e+02	2.037103e+01
3.036000e+03	3.469716e+01	3.979925e+02	1.994975e+01
3.037000e+03	3.887136e+01	3.957381e+02	1.989317e+01
3.038000e+03	4.800650e+01	4.031408e+02	2.007837e+01
3.039000e+03	6.961869e+01	4.175397e+02	2.043379e+01
3.040000e+03	7.039624e+01	4.173674e+02	2.042957e+01
3.041000e+03	5.330698e+01	4.116178e+02	2.028837e+01
3.042000e+03	5.351570e+01	4.163983e+02	2.040584e+01
3.043000e+03	6.812118e+01	4.217689e+02	2.053701e+01
3.044000e+03	6.267727e+01	4.231766e+02	2.057126e+01
3.045000e+03	6.066687e+01	4.254576e+02	2.062662e+01
3.046000e+03	5.660603e+01	4.198424e+02	2.049006e+01
3.047000e+03	4.233914e+01	4.092696e+02	2.023041e+01
3.048000e+03	6.023108e+01	4.195213e+02	2.048222e+01
3.049000e+03	7.611221e+01	4.257856e+02	2.063457e+01
3.050000e+03	6.512418e+01	4.156056e+02	2.038641e+01
3.051000e+03	7.513639e+01	4.198740e+02	2.049083e+01
3.052000e+03	6.141875e+01	4.106830e+02	2.026531e+01
3.053000e+03	5.445272e+01	4.033959e+02	2.008472e+01
3.054000e+03	4.193515e+01	3.960467e+02	1.990092e+01
3.055000e+03	4.667568e+01	4.008287e+02	2.002071e+01
3.056000e+03	5.011072e+01	4.023378e+02	2.005836e+01
3.057000e+03	5.691054e+01	4.109140e+02	2.027101e+01
3.058000e+03	8.885447e+01	4.373947e+02	2.091398e+01
3.059000e+03	7.309545e+01	4.538560e+02	2.130390e+01
3.060000e+03	5.690537e+01	4.727198e+02	2.174212e+01
3.061000e+03	6.459453e+01	4.789300e+02	2.188447e+01
3.062000e+03	9.127812e+01	4.700680e+02	2.168105e+01
3.063000e+03	4.109173e+01	4.214869e+02	2.053015e+01
3.064000e+03	2.723113e+01	3.970355e+02	1.992575e+01
3.065000e+03	2.605917e+01	3.940934e+02	1.985178e+01
3.066000e+03	6.705112e+01	4.053583e+02	2.013351e+01
3.067000e+03	7.395632e+01	4.097431e+02	2.024211e+01
3.068000e+03	6.198514e+01	4.094973e+02	2.023604e+01
3.069000e+03	5.038776e+01	4.282728e+02	2.069475e+01
3.070000e+03	3.331453e+01	4.628298e+02	2.151348e+01
3.071000e+03	3.359400e+01	5.152305e+02	2.269869e+01
3.072000e+03	5.046279e+01	6.260534e+02	2.502106e+01
3.073000e+03	4.500681e+01	6.886203e+02	2.624158e+01
3.074000e+03	7.219770e+01	6.924626e+02	2.631468e+01
3.075000e+03	6.407403e+01	6.196341e+02	2.489245e+01
3.076000e+03	6.639030e+01	5.672973e+02	2.381800e+01
3.077000e+03	3.756803e+01	4.828417e+02	2.197366e+01
3.078000e+03	4.503014e+01	4.126859e+02	2.031467e+01
3.079000e+03	6.368794e+01	4.243932e+02	2.060081e+01
3.080000e+03	9.043727e+01	4.352800e+02	2.086337e+01
3.081000e+03	7.095859e+01	4.296256e+02	2.072741e+01
3.082000e+03	8.144415e+01	4.736644e+02	2.176383e+01
3.083000e+03	5.948528e+01	4.868234e+02	2.206407e+01
3.084000e+03	4.813725e+01	5.279379e+02	2.297690e+01
3.085000e+03	6.520317e+01	5.721987e+02	2.392067e+01
3.086000e+03	5.558417e+01	5.691018e+02	2.385585e+01
3.087000e+03	3.745167e+01	5.362049e+02	2.315610e+01
3.088000e+03	5.831638e+01	5.158911e+02	2.271324e+01
3.089000e+03	4.339269e+01	4.555710e+02	2.134411e+01
3.090000e+03	6.712111e+01	4.336430e+02	2.082410e+01
3.091000e+03	5.596685e+01	4.792363e+02	2.189147e+01
3.092000e+03	7.364088e+01	5.272243e+02	2.296137e+01
3.093000e+03	4.931148e+01	5.238913e+02	2.288867e+01
3.094000e+03	6.575232e+01	4.848568e+02	2.201946e+01
3.095000e+03	5.967838e+01	4.251191e+02	2.061842e+01
3.096000e+03	3.039814e+01	3.947093e+02	1.986729e+01
3.097000e+03	5.561043e+01	4.086105e+02	2.021412e+01
3.098000e+03	3.863900e+01	3.976369e+02	1.994083e+01
3.099000e+03	3.160883e+01	3.920546e+02	1.980037e+01
3.100000e+03	7.879430e+01	4.199499e+02	2.049268e+01
3.101000e+03	6.690643e+01	4.155430e+02	2.038487e+01
3.102000e+03	4.342363e+01	4.035887e+02	2.008952e+01
3.103000e+03	5.777648e+01	4.872615e+02	2.207400e+01
3.104000e+03	4.025969e+01	5.026181e+02	2.241915e+01
3.105000e+03	5.047985e+01	5.773209e+02	2.402750e+01
3.106000e+03	8.144012e+01	7.081896e+02	2.661183e+01
3.107000e+03	4.654602e+01	6.798049e+02	2.607307e+01
3.108000e+03	4.380245e+01	6.946090e+02	2.635544e+01
3.109000e+03	5.754785e+01	8.122035e+02	2.849918e+01
3.110000e+03	6.043616e+01	8.388179e+02	2.896235e+01
3.111000e+03	5.885003e+01	8.580879e+02	2.929314e+01
3.112000e+03	8.143690e+01	9.130904e+02	3.021739e+01
3.113000e+03	7.322941e+01	9.112192e+02	3.018641e+01
3.114000e+03	7.371034e+01	9.584095e+02	3.095819e+01
3.115000e+03	7.134610e+01	9.054037e+02	3.008993e+01
3.116000e+03	5.878194e+01	8.568996e+02	2.927285e+01
3.117000e+03	5.665641e+01	7.690024e+02	2.773089e+01
3.118000e+03	8.330434e+01	7.167621e+02	2.677241e+01
3.119000e+03	7.866571e+01	6.766817e+02	2.601311e+01
3.120000e+03	3.679930e+01	5.649075e+02	2.376778e+01
3.121000e+03	6.483365e+01	5.255733e+02	2.292539e+01
3.122000e+03	3.794332e+01	4.435336e+02	2.106024e+01
3.123000e+03	6.043517e+01	4.268350e+02	2.065998e+01
3.124000e+03	8.472058e+01	4.166097e+02	2.041102e+01
3.125000e+03	4.445751e+01	3.963705e+02	1.990906e+01
3.126000e+03	4.684848e+01	3.981513e+02	1.995373e+01
3.127000e+03	6.301447e+01	4.114907e+02	2.028523e+01
3.128000e+03	7.305137e+01	4.229120e+02	2.056482e+01
3.129000e+03	6.208462e+01	4.183354e+02	2.045325e+01
3.130000e+03	6.864306e+01	4.196887e+02	2.048631e+01
3.131000e+03	7.153910e+01	4.763840e+02	2.182622e+01
3.132000e+03	5.218559e+01	4.746922e+02	2.178743e+01
3.133000e+03	6.213147e+01	5.297892e+02	2.301715e+01
3.134000e+03	7.606305e+01	6.185270e+02	2.487020e+01
3.135000e+03	6.204779e+01	6.212027e+02	2.492394e+01
3.136000e+03	7.835139e+01	6.203659e+02	2.490714e+01
3.137000e+03	4.446733e+01	5.462988e+02	2.337304e+01
3.138000e+03	6.852230e+01	5.151723e+02	2.269741e+01
3.139000e+03	7.256535e+01	4.610809e+02	2.147279e+01
