wavelength	flux	var	error
2.776000e+03	2.199521e+01	4.518096e+02	2.125581e+01
2.777000e+03	1.946876e+01	4.507245e+02	2.123027e+01
2.778000e+03	1.938265e+01	4.608547e+02	2.146753e+01
2.779000e+03	1.511062e+01	4.618282e+02	2.149019e+01
2.780000e+03	3.337692e+00	4.574028e+02	2.138698e+01
2.781000e+03	1.090846e+01	4.696212e+02	2.167075e+01
2.782000e+03	1.578857e+01	4.789761e+02	2.188552e+01
2.783000e+03	2.144725e+01	4.948901e+02	2.224613e+01
2.784000e+03	1.736303e+01	4.875070e+02	2.207956e+01
2.785000e+03	8.746753e+00	4.897305e+02	2.212986e+01
2.786000e+03	3.627239e+01	5.160526e+02	2.271679e+01
2.787000e+03	4.093659e+01	5.237899e+02	2.288646e+01
2.788000e+03	2.302029e+01	5.247723e+02	2.290791e+01
2.789000e+03	3.037517e+01	5.239798e+02	2.289060e+01
2.790000e+03	4.857096e+01	5.482180e+02	2.341406e+01
2.791000e+03	1.251282e+01	5.351842e+02	2.313405e+01
2.792000e+03	3.127954e+00	5.362447e+02	2.315696e+01
2.793000e+03	1.626052e+01	5.588098e+02	2.363916e+01
2.794000e+03	2.612315e+01	5.671024e+02	2.381391e+01
2.795000e+03	3.332165e+01	5.797530e+02	2.407806e+01
2.796000e+03	3.152716e+01	5.844608e+02	2.417562e+01
2.797000e+03	3.013583e+01	5.897720e+02	2.428522e+01
2.798000e+03	2.874470e+01	5.923198e+02	2.433762e+01
2.799000e+03	2.735365e+01	7.242336e+02	2.691159e+01
2.800000e+03	2.596261e+01	2.141890e+03	4.628055e+01
2.801000e+03	2.457156e+01	8.523739e+03	9.232410e+01
2.802000e+03	2.318024e+01	7.503914e+03	8.662514e+01
2.803000e+03	2.178922e+01	1.784805e+03	4.224695e+01
2.804000e+03	2.039822e+01	6.403357e+02	2.530486e+01
2.805000e+03	1.900723e+01	6.296292e+02	2.509241e+01
2.806000e+03	1.557755e+01	6.433981e+02	2.536529e+01
2.807000e+03	3.123660e+01	6.455341e+02	2.540736e+01
2.808000e+03	1.254920e+01	6.329453e+02	2.515840e+01
2.809000e+03	1.490383e+01	6.504096e+02	2.550313e+01
2.810000e+03	8.502744e+00	6.518013e+02	2.553040e+01
2.811000e+03	3.405059e+01	6.834568e+02	2.614301e+01
2.812000e+03	3.528151e+01	6.914988e+02	2.629636e+01
2.813000e+03	5.502269e+01	7.148168e+02	2.673606e+01
2.814000e+03	2.349945e+01	6.993044e+02	2.644436e+01
2.815000e+03	1.133377e+01	7.001430e+02	2.646021e+01
2.816000e+03	8.640808e+00	7.040256e+02	2.653348e+01
2.817000e+03	3.488975e+01	7.283504e+02	2.698797e+01
2.818000e+03	3.463400e+01	7.366222e+02	2.714079e+01
2.819000e+03	2.104405e+01	7.362054e+02	2.713310e+01
2.820000e+03	2.101275e+01	7.443743e+02	2.728322e+01
2.821000e+03	1.952400e+01	7.410244e+02	2.722176e+01
2.822000e+03	3.925903e+01	7.682436e+02	2.771721e+01
2.823000e+03	4.644610e+01	7.769321e+02	2.787350e+01
2.824000e+03	4.578672e+01	7.801629e+02	2.793140e+01
2.825000e+03	2.736797e+01	7.755709e+02	2.784907e+01
2.826000e+03	4.306786e+00	7.556003e+02	2.748818e+01
2.827000e+03	1.783844e+01	7.791938e+02	2.791404e+01
2.828000e+03	2.249262e+01	7.786129e+02	2.790364e+01
2.829000e+03	3.938306e+01	8.039148e+02	2.835339e+01
2.830000e+03	4.425975e+01	8.218296e+02	2.866757e+01
2.831000e+03	4.632971e+01	8.295922e+02	2.880264e+01
2.832000e+03	3.485244e+01	8.166818e+02	2.857765e+01
2.833000e+03	4.784323e+01	8.396477e+02	2.897667e+01
2.834000e+03	1.883836e+01	8.233309e+02	2.869374e+01
2.835000e+03	3.995627e+01	8.447257e+02	2.906416e+01
2.836000e+03	8.700446e+01	8.941382e+02	2.990214e+01
2.837000e+03	3.958229e+01	8.612578e+02	2.934719e+01
2.838000e+03	3.652103e+01	8.689936e+02	2.947870e+01
2.839000e+03	5.826095e+01	8.860360e+02	2.976636e+01
2.840000e+03	3.141355e+01	8.636427e+02	2.938780e+01
2.841000e+03	1.572302e+01	8.735443e+02	2.955578e+01
2.842000e+03	3.970699e+01	8.946608e+02	2.991088e+01
2.843000e+03	3.585661e+01	8.904940e+02	2.984115e+01
2.844000e+03	1.068684e+01	8.803280e+02	2.967032e+01
2.845000e+03	3.384505e+01	9.012096e+02	3.002015e+01
2.846000e+03	4.048702e+01	9.146093e+02	3.024251e+01
2.847000e+03	3.573316e+01	9.330667e+02	3.054614e+01
2.848000e+03	4.887712e+01	9.498019e+02	3.081886e+01
2.849000e+03	4.712296e+01	9.549684e+02	3.090256e+01
2.850000e+03	4.618327e+01	9.563905e+02	3.092556e+01
2.851000e+03	2.948948e+01	9.474224e+02	3.078023e+01
2.852000e+03	3.886426e+01	9.824790e+02	3.134452e+01
2.853000e+03	2.281151e+00	9.401871e+02	3.066247e+01
2.854000e+03	3.639847e+01	9.927473e+02	3.150789e+01
2.855000e+03	3.880489e+01	9.967635e+02	3.157156e+01
2.856000e+03	6.687730e+01	1.020835e+03	3.195050e+01
2.857000e+03	3.919630e+01	1.011409e+03	3.180266e+01
2.858000e+03	3.445625e+01	1.028212e+03	3.206574e+01
2.859000e+03	8.140425e+01	1.159962e+03	3.405821e+01
2.860000e+03	5.902029e+01	1.084174e+03	3.292680e+01
2.861000e+03	2.659081e+01	1.026045e+03	3.203193e+01
2.862000e+03	1.067409e+01	1.003612e+03	3.167984e+01
2.863000e+03	1.578153e+01	1.016372e+03	3.188059e+01
2.864000e+03	2.858600e+01	1.040475e+03	3.225639e+01
2.865000e+03	1.068793e+01	1.038749e+03	3.222962e+01
2.866000e+03	3.817500e+01	1.072725e+03	3.275248e+01
2.867000e+03	6.478862e+01	1.107651e+03	3.328139e+01
2.868000e+03	6.401525e+01	1.122208e+03	3.349938e+01
2.869000e+03	4.856454e+01	1.090757e+03	3.302662e+01
2.870000e+03	3.027679e+01	1.083792e+03	3.292100e+01
2.871000e+03	4.208630e+01	1.102141e+03	3.319851e+01
2.872000e+03	3.966620e+01	1.112535e+03	3.335469e+01
2.873000e+03	6.381479e+00	1.093843e+03	3.307330e+01
2.874000e+03	4.401308e+01	1.127092e+03	3.357219e+01
2.875000e+03	3.342515e+01	1.127717e+03	3.358149e+01
2.876000e+03	7.992035e+01	1.174571e+03	3.427201e+01
2.877000e+03	2.193444e+01	1.136009e+03	3.370474e+01
2.878000e+03	8.671377e-01	1.122447e+03	3.350294e+01
2.879000e+03	3.069825e+01	1.130065e+03	3.361644e+01
2.880000e+03	3.876086e+01	1.158279e+03	3.403350e+01
2.881000e+03	3.652023e+01	1.161749e+03	3.408445e+01
2.882000e+03	2.113580e+01	1.159915e+03	3.405753e+01
2.883000e+03	1.892904e+01	1.149733e+03	3.390771e+01
2.884000e+03	2.812180e+01	1.146688e+03	3.386279e+01
2.885000e+03	1.854774e+01	1.167785e+03	3.417286e+01
2.886000e+03	6.441128e+01	1.228818e+03	3.505449e+01
2.887000e+03	7.824777e+01	1.253939e+03	3.541100e+01
2.888000e+03	6.533369e+01	1.308345e+03	3.617105e+01
2.889000e+03	7.502217e+01	2.149705e+03	4.636492e+01
2.890000e+03	8.471246e+01	1.019271e+04	1.009589e+02
2.891000e+03	9.440113e+01	1.657329e+04	1.287373e+02
2.892000e+03	1.040894e+02	4.328555e+03	6.579175e+01
2.893000e+03	4.047410e+01	1.434217e+03	3.787105e+01
2.894000e+03	3.989318e+01	1.260552e+03	3.550426e+01
2.895000e+03	2.902419e+01	1.237117e+03	3.517268e+01
2.896000e+03	3.121312e+01	1.248385e+03	3.533249e+01
2.897000e+03	-3.029151e+01	1.184691e+03	3.441933e+01
2.898000e+03	1.735040e+01	1.270073e+03	3.563808e+01
2.899000e+03	4.369902e+01	1.367172e+03	3.697529e+01
2.900000e+03	3.665189e+01	1.336601e+03	3.655955e+01
2.901000e+03	7.340258e+01	1.377314e+03	3.711218e+01
2.902000e+03	1.953738e+01	1.341651e+03	3.662855e+01
2.903000e+03	2.560367e+00	1.319930e+03	3.633085e+01
2.904000e+03	4.390639e+00	1.330646e+03	3.647802e+01
2.905000e+03	3.871310e+01	1.368400e+03	3.699189e+01
2.906000e+03	5.375009e+01	1.377148e+03	3.710994e+01
2.907000e+03	2.159551e+01	1.330825e+03	3.648047e+01
2.908000e+03	9.362878e+00	1.331317e+03	3.648722e+01
2.909000e+03	3.477658e+01	1.359941e+03	3.687737e+01
2.910000e+03	6.458344e+00	1.330473e+03	3.647565e+01
2.911000e+03	2.362260e+01	1.345754e+03	3.668453e+01
2.912000e+03	1.925021e+01	1.353591e+03	3.679118e+01
2.913000e+03	6.357951e+01	1.406475e+03	3.750300e+01
2.914000e+03	5.969582e+00	1.340030e+03	3.660641e+01
2.915000e+03	4.909302e+01	1.396115e+03	3.736462e+01
2.916000e+03	8.474561e+01	1.434200e+03	3.787084e+01
2.917000e+03	4.700665e+01	1.374576e+03	3.707528e+01
2.918000e+03	3.982169e+01	1.381962e+03	3.717475e+01
2.919000e+03	-3.570057e+01	1.302916e+03	3.609593e+01
2.920000e+03	5.171013e+01	1.388270e+03	3.725949e+01
2.921000e+03	9.527774e+00	1.367811e+03	3.698393e+01
2.922000e+03	3.454051e+01	1.410714e+03	3.755947e+01
2.923000e+03	4.198699e+01	1.429357e+03	3.780684e+01
2.924000e+03	5.495172e+01	1.424600e+03	3.774387e+01
2.925000e+03	4.386873e+01	1.425114e+03	3.775068e+01
2.926000e+03	4.604940e+01	1.443596e+03	3.799469e+01
2.927000e+03	1.210383e+01	1.402281e+03	3.744704e+01
2.928000e+03	8.687873e+01	1.486159e+03	3.855073e+01
2.929000e+03	3.763827e+01	1.405644e+03	3.749192e+01
2.930000e+03	3.469593e+01	1.520328e+03	3.899138e+01
2.931000e+03	3.175339e+01	4.076181e+03	6.384497e+01
2.932000e+03	2.881132e+01	6.862924e+03	8.284277e+01
2.933000e+03	2.586928e+01	8.497376e+04	2.915026e+02
2.934000e+03	2.292686e+01	6.349877e+05	7.968612e+02
2.935000e+03	1.998459e+01	9.411000e+05	9.701031e+02
2.936000e+03	1.704262e+01	2.947620e+07	5.429199e+03
2.937000e+03	1.410067e+01	3.271686e+07	5.719865e+03
2.938000e+03	1.115875e+01	3.858685e+06	1.964354e+03
2.939000e+03	8.216174e+00	5.898060e+05	7.679883e+02
2.940000e+03	5.274304e+00	9.951080e+04	3.154533e+02
2.941000e+03	2.332456e+00	1.895169e+04	1.376651e+02
2.942000e+03	-6.093674e-01	1.724422e+03	4.152616e+01
2.943000e+03	-3.551429e+00	1.872734e+03	4.327510e+01
2.944000e+03	-6.493614e+00	1.396337e+03	3.736760e+01
2.945000e+03	5.865021e+01	1.457180e+03	3.817303e+01
2.946000e+03	5.243991e+01	1.495371e+03	3.867002e+01
2.947000e+03	1.937490e+01	1.465820e+03	3.828602e+01
2.948000e+03	3.942246e+01	1.489613e+03	3.859550e+01
2.949000e+03	6.354018e+01	1.501956e+03	3.875508e+01
2.950000e+03	6.701237e+01	1.525374e+03	3.905603e+01
2.951000e+03	3.869780e+01	1.491912e+03	3.862527e+01
2.952000e+03	5.878949e+01	1.510493e+03	3.886506e+01
2.953000e+03	4.872058e+01	1.499393e+03	3.872199e+01
2.954000e+03	2.489534e+01	1.473957e+03	3.839215e+01
2.955000e+03	6.407812e+01	1.484744e+03	3.853238e+01
2.956000e+03	5.851349e+01	1.466193e+03	3.829090e+01
2.957000e+03	3.506999e+01	1.440625e+03	3.795556e+01
2.958000e+03	3.397873e+01	1.443499e+03	3.799340e+01
2.959000e+03	4.403173e+01	1.462341e+03	3.824056e+01
2.960000e+03	4.330147e+01	1.458714e+03	3.819312e+01
2.961000e+03	1.397992e+01	1.419936e+03	3.768204e+01
2.962000e+03	5.117582e+01	1.446754e+03	3.803622e+01
2.963000e+03	1.347227e+02	1.531176e+03	3.913025e+01
2.964000e+03	7.330442e+01	1.330570e+03	3.647697e+01
2.965000e+03	5.321251e+01	1.344829e+03	3.667191e+01
2.966000e+03	7.741021e+01	1.412039e+03	3.757711e+01
2.967000e+03	3.625336e+01	1.444400e+03	3.800526e+01
2.968000e+03	3.513121e+01	1.184419e+03	3.441539e+01
2.969000e+03	5.801192e+01	7.168532e+02	2.677411e+01
2.970000e+03	8.197836e+01	8.179705e+02	2.860018e+01
2.971000e+03	8.120407e+01	8.513125e+02	2.917726e+01
2.972000e+03	8.109643e+01	8.409261e+02	2.899873e+01
2.973000e+03	9.088708e+01	7.968976e+02	2.822938e+01
2.974000e+03	6.761626e+01	7.463094e+02	2.731866e+01
2.975000e+03	2.923855e+01	6.719734e+02	2.592245e+01
2.976000e+03	4.726626e+01	6.498432e+02	2.549202e+01
2.977000e+03	4.040440e+01	6.439141e+02	2.537546e+01
2.978000e+03	5.263915e+01	6.509639e+02	2.551399e+01
2.979000e+03	5.972274e+01	6.577945e+02	2.564750e+01
2.980000e+03	5.026306e+01	6.532261e+02	2.555829e+01
2.981000e+03	6.930956e+01	6.475597e+02	2.544719e+01
2.982000e+03	8.230691e+01	6.555637e+02	2.560398e+01
2.983000e+03	7.871569e+01	6.580595e+02	2.565267e+01
2.984000e+03	4.942561e+01	6.363876e+02	2.522672e+01
2.985000e+03	4.568177e+01	6.866597e+02	2.620419e+01
2.986000e+03	3.856434e+01	8.086597e+02	2.843694e+01
2.987000e+03	6.653708e+01	8.607800e+02	2.933905e+01
2.988000e+03	6.585417e+01	8.887207e+02	2.981142e+01
2.989000e+03	7.418410e+01	8.857295e+02	2.976121e+01
2.990000e+03	1.004150e+02	8.809751e+02	2.968123e+01
2.991000e+03	4.832368e+01	8.084680e+02	2.843357e+01
2.992000e+03	2.372039e+01	7.117972e+02	2.667953e+01
2.993000e+03	3.591762e+01	6.237067e+02	2.497412e+01
2.994000e+03	6.234518e+01	6.322621e+02	2.514482e+01
2.995000e+03	6.556165e+01	6.742506e+02	2.596634e+01
2.996000e+03	7.947013e+01	7.060941e+02	2.657243e+01
2.997000e+03	6.809321e+01	7.507260e+02	2.739938e+01
2.998000e+03	5.121225e+01	7.848387e+02	2.801497e+01
2.999000e+03	2.490950e+01	7.698676e+02	2.774649e+01
3.000000e+03	4.561626e+01	7.343809e+02	2.709946e+01
3.001000e+03	6.348727e+01	7.442324e+02	2.728062e+01
3.002000e+03	4.414576e+01	7.952381e+02	2.819997e+01
3.003000e+03	7.709543e+01	8.852084e+02	2.975245e+01
3.004000e+03	4.540414e+01	8.711663e+02	2.951553e+01
3.005000e+03	5.359292e+01	8.049245e+02	2.837119e+01
3.006000e+03	5.530727e+01	7.246773e+02	2.691983e+01
3.007000e+03	3.579651e+01	6.400904e+02	2.530001e+01
3.008000e+03	7.793447e+01	6.661505e+02	2.580989e+01
3.009000e+03	6.935338e+01	6.552972e+02	2.559877e+01
3.010000e+03	6.976942e+01	6.555171e+02	2.560307e+01
3.011000e+03	8.993858e+01	6.636830e+02	2.576205e+01
3.012000e+03	9.883487e+01	6.689723e+02	2.586450e+01
3.013000e+03	5.075560e+01	6.439493e+02	2.537616e+01
3.014000e+03	3.756072e+01	6.350031e+02	2.519927e+01
3.015000e+03	5.511602e+01	6.426320e+02	2.535019e+01
3.016000e+03	7.882794e+01	6.509893e+02	2.551449e+01
3.017000e+03	7.518593e+01	6.602686e+02	2.569569e+01
3.018000e+03	5.669318e+01	6.480263e+02	2.545636e+01
3.019000e+03	5.478702e+01	6.470026e+02	2.543625e+01
3.020000e+03	4.532356e+01	6.387672e+02	2.527384e+01
3.021000e+03	4.612355e+01	6.427822e+02	2.535315e+01
3.022000e+03	9.466396e+01	7.317426e+02	2.705074e+01
3.023000e+03	9.501702e+01	7.481075e+02	2.735155e+01
3.024000e+03	8.736838e+01	8.017904e+02	2.831590e+01
3.025000e+03	5.996415e+01	8.763443e+02	2.960311e+01
3.026000e+03	4.006891e+01	8.766743e+02	2.960869e+01
3.027000e+03	6.363956e+01	8.616631e+02	2.935410e+01
3.028000e+03	6.328217e+01	8.187445e+02	2.861371e+01
3.029000e+03	8.012372e+01	7.608457e+02	2.758343e+01
3.030000e+03	9.199107e+01	6.907179e+02	2.628151e+01
3.031000e+03	7.230951e+01	6.561949e+02	2.561630e+01
3.032000e+03	5.787711e+01	6.498745e+02	2.549264e+01
3.033000e+03	5.651898e+01	6.409023e+02	2.531605e+01
3.034000e+03	8.080253e+01	6.561332e+02	2.561510e+01
3.035000e+03	5.319266e+01	6.375135e+02	2.524903e+01
3.036000e+03	2.898684e+01	6.289464e+02	2.507880e+01
3.037000e+03	4.219642e+01	6.347998e+02	2.519523e+01
3.038000e+03	5.417777e+01	6.349134e+02	2.519749e+01
3.039000e+03	8.451876e+01	6.504797e+02	2.550450e+01
3.040000e+03	8.123863e+01	6.512552e+02	2.551970e+01
3.041000e+03	1.021262e+02	6.578762e+02	2.564910e+01
3.042000e+03	7.661769e+01	6.403959e+02	2.530605e+01
3.043000e+03	5.856652e+01	6.351389e+02	2.520196e+01
3.044000e+03	7.398916e+01	6.375018e+02	2.524880e+01
3.045000e+03	9.430088e+01	6.502554e+02	2.550011e+01
3.046000e+03	6.728372e+01	6.390201e+02	2.527885e+01
3.047000e+03	1.013194e+02	6.546891e+02	2.558689e+01
3.048000e+03	6.902358e+01	6.560557e+02	2.561358e+01
3.049000e+03	6.272316e+01	6.925611e+02	2.631656e+01
3.050000e+03	7.747366e+01	7.215379e+02	2.686146e+01
3.051000e+03	9.189835e+01	7.241581e+02	2.691019e+01
3.052000e+03	5.845839e+01	6.651620e+02	2.579073e+01
3.053000e+03	6.513526e+01	6.463706e+02	2.542382e+01
3.054000e+03	1.037189e+02	6.594092e+02	2.567896e+01
3.055000e+03	9.262211e+01	6.519383e+02	2.553308e+01
3.056000e+03	6.702006e+01	6.411060e+02	2.532007e+01
3.057000e+03	9.394450e+01	6.478546e+02	2.545299e+01
3.058000e+03	7.019389e+01	6.326222e+02	2.515198e+01
3.059000e+03	6.966813e+01	6.284118e+02	2.506814e+01
3.060000e+03	7.438919e+01	6.300469e+02	2.510073e+01
3.061000e+03	6.994576e+01	6.270792e+02	2.504155e+01
3.062000e+03	5.634093e+01	6.234910e+02	2.496980e+01
3.063000e+03	8.340998e+01	6.363609e+02	2.522620e+01
3.064000e+03	9.428664e+01	6.429865e+02	2.535718e+01
3.065000e+03	8.736205e+01	6.460515e+02	2.541754e+01
3.066000e+03	6.621296e+01	6.593510e+02	2.567783e+01
3.067000e+03	7.025657e+01	6.669528e+02	2.582543e+01
3.068000e+03	6.855274e+01	6.617610e+02	2.572472e+01
3.069000e+03	6.948104e+01	6.379033e+02	2.525675e+01
3.070000e+03	4.457753e+01	6.196312e+02	2.489239e+01
3.071000e+03	6.427266e+01	6.307612e+02	2.511496e+01
3.072000e+03	7.670419e+01	6.279894e+02	2.505972e+01
3.073000e+03	8.910265e+01	6.303133e+02	2.510604e+01
3.074000e+03	6.252082e+01	6.872960e+02	2.621633e+01
3.075000e+03	5.912482e+01	7.698157e+02	2.774555e+01
3.076000e+03	4.817268e+01	8.794637e+02	2.965575e+01
3.077000e+03	6.405385e+01	9.509574e+02	3.083760e+01
3.078000e+03	5.499216e+01	9.927595e+02	3.150809e+01
3.079000e+03	4.593055e+01	9.982900e+02	3.159573e+01
3.080000e+03	3.686903e+01	1.180584e+03	3.435963e+01
3.081000e+03	5.561207e+01	9.013410e+02	3.002234e+01
3.082000e+03	8.127153e+01	8.134096e+02	2.852034e+01
3.083000e+03	6.745634e+01	7.309382e+02	2.703587e+01
3.084000e+03	7.039572e+01	6.574924e+02	2.564162e+01
3.085000e+03	7.873385e+01	6.195530e+02	2.489082e+01
3.086000e+03	4.833256e+01	6.065864e+02	2.462898e+01
3.087000e+03	5.339742e+01	6.013151e+02	2.452173e+01
3.088000e+03	7.219825e+01	6.433928e+02	2.536519e+01
3.089000e+03	1.071956e+02	6.776545e+02	2.603180e+01
3.090000e+03	7.856565e+01	7.081894e+02	2.661183e+01
3.091000e+03	6.489746e+01	7.752427e+02	2.784318e+01
3.092000e+03	2.643820e+01	7.682815e+02	2.771789e+01
3.093000e+03	4.835499e+01	7.802094e+02	2.793223e+01
3.094000e+03	8.516002e+01	7.607927e+02	2.758247e+01
3.095000e+03	6.314003e+01	7.343242e+02	2.709842e+01
3.096000e+03	1.228570e+02	7.492123e+02	2.737174e+01
3.097000e+03	1.260138e+02	7.612254e+02	2.759031e+01
3.098000e+03	8.299496e+01	7.913592e+02	2.813111e+01
3.099000e+03	9.310240e+01	8.517327e+02	2.918446e+01
3.100000e+03	8.023971e+01	8.155949e+02	2.855862e+01
3.101000e+03	6.395856e+01	7.449854e+02	2.729442e+01
3.102000e+03	8.684493e+01	6.897688e+02	2.626345e+01
3.103000e+03	7.912473e+01	6.134615e+02	2.476815e+01
3.104000e+03	9.121300e+01	6.017831e+02	2.453127e+01
3.105000e+03	7.021438e+01	5.886883e+02	2.426290e+01
3.106000e+03	9.471029e+01	6.007649e+02	2.451051e+01
3.107000e+03	1.155731e+02	6.115934e+02	2.473041e+01
3.108000e+03	8.746147e+01	5.987085e+02	2.446852e+01
3.109000e+03	9.731984e+01	6.894236e+02	2.625688e+01
3.110000e+03	7.930982e+01	7.998179e+02	2.828105e+01
3.111000e+03	9.144225e+01	8.745865e+02	2.957341e+01
3.112000e+03	6.938382e+01	9.289328e+02	3.047840e+01
3.113000e+03	7.404490e+01	9.486596e+02	3.080032e+01
3.114000e+03	1.089616e+02	9.339553e+02	3.056068e+01
3.115000e+03	1.078330e+02	9.106449e+02	3.017689e+01
3.116000e+03	9.990499e+01	9.011117e+02	3.001852e+01
3.117000e+03	1.013492e+02	8.740834e+02	2.956490e+01
3.118000e+03	8.783381e+01	8.401035e+02	2.898454e+01
3.119000e+03	6.388010e+01	7.401382e+02	2.720548e+01
3.120000e+03	5.686841e+01	6.977959e+02	2.641583e+01
3.121000e+03	6.198574e+01	6.794509e+02	2.606628e+01
3.122000e+03	5.551041e+01	6.011044e+02	2.451743e+01
3.123000e+03	6.691502e+01	6.130955e+02	2.476076e+01
3.124000e+03	5.978423e+01	6.422615e+02	2.534288e+01
3.125000e+03	5.575637e+01	6.561034e+02	2.561452e+01
3.126000e+03	8.639963e+01	6.832956e+02	2.613992e+01
3.127000e+03	8.955738e+01	6.649716e+02	2.578704e+01
3.128000e+03	8.270571e+01	6.297312e+02	2.509445e+01
3.129000e+03	9.226400e+01	6.126611e+02	2.475199e+01
3.130000e+03	8.401898e+01	5.933831e+02	2.435946e+01
3.131000e+03	9.319240e+01	5.974458e+02	2.444270e+01
3.132000e+03	8.038647e+01	5.912292e+02	2.431521e+01
3.133000e+03	7.706346e+01	5.893469e+02	2.427647e+01
3.134000e+03	7.442664e+01	5.951242e+02	2.439517e+01
3.135000e+03	5.774801e+01	5.890388e+02	2.427012e+01
3.136000e+03	7.370597e+01	6.000090e+02	2.449508e+01
3.137000e+03	1.184178e+02	6.198440e+02	2.489667e+01
3.138000e+03	1.012500e+02	6.782609e+02	2.604344e+01
3.139000e+03	1.127154e+02	7.031875e+02	2.651768e+01
3.140000e+03	9.069039e+01	7.525360e+02	2.743239e+01
3.141000e+03	5.750864e+01	8.081219e+02	2.842748e+01
3.142000e+03	4.964519e+01	8.159193e+02	2.856430e+01
3.143000e+03	4.112151e+01	7.870414e+02	2.805426e+01
